"h48.45vsD","h48.30vsD","h24.45vsD","h24.30vsD","h8.45vsD","h8.30vsD"
"RND2",0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076
"RND3",0.234738574342816,0.234738574342816,0.234738574342816,0.234738574342816,0.234738574342816,0.234738574342816
"RNF10",0.184275237760724,0.184275237760724,0.184275237760724,0.184275237760724,0.184275237760724,0.184275237760724
"RNF103",1,1,1,1,1,1
"RNF103-CHMP3",NA,NA,NA,NA,NA,NA
"RNF11",1,1,1,1,1,1
"RNF111",0.44629911461199,0.44629911461199,0.44629911461199,0.44629911461199,0.44629911461199,0.44629911461199
"RNF112",0.896052233571874,0.896052233571874,0.896052233571874,0.896052233571874,0.896052233571874,0.896052233571874
"RNF113A",0.0758082461391816,0.0758082461391816,0.0758082461391816,0.0758082461391816,0.0758082461391816,0.0758082461391816
"RNF113B",NA,NA,NA,NA,NA,NA
"RNF114",9.9508599195531e-08,9.9508599195531e-08,9.9508599195531e-08,9.9508599195531e-08,9.9508599195531e-08,9.9508599195531e-08
"RNF115",1,1,1,1,1,1
"RNF121",1,1,1,1,1,1
"RNF122",0.965428397430014,0.965428397430014,0.965428397430014,0.965428397430014,0.965428397430014,0.965428397430014
"RNF123",0.0305459840599541,0.0305459840599541,0.0305459840599541,0.0305459840599541,0.0305459840599541,0.0305459840599541
"RNF125",0.000141994940279539,0.000141994940279539,0.000141994940279539,0.000141994940279539,0.000141994940279539,0.000141994940279539
"RNF126",0.0120873557301495,0.0120873557301495,0.0120873557301495,0.0120873557301495,0.0120873557301495,0.0120873557301495
"RNF126P1",NA,NA,NA,NA,NA,NA
"RNF128",NA,NA,NA,NA,NA,NA
"RNF13",1,1,1,1,1,1
"RNF130",0.0446636810303244,0.0446636810303244,0.0446636810303244,0.0446636810303244,0.0446636810303244,0.0446636810303244
"RNF133",NA,NA,NA,NA,NA,NA
"RNF135",0.796090686818897,0.796090686818897,0.796090686818897,0.796090686818897,0.796090686818897,0.796090686818897
"RNF138",0.0889176606600558,0.0889176606600558,0.0889176606600558,0.0889176606600558,0.0889176606600558,0.0889176606600558
"RNF139",0.725839313178399,0.725839313178399,0.725839313178399,0.725839313178399,0.725839313178399,0.725839313178399
"RNF139-DT",1,1,1,1,1,1
"RNF14",1.54033149813837e-08,1.54033149813837e-08,1.54033149813837e-08,1.54033149813837e-08,1.54033149813837e-08,1.54033149813837e-08
"RNF141",0.250266575327487,0.250266575327487,0.250266575327487,0.250266575327487,0.250266575327487,0.250266575327487
"RNF144A",0.753595216590639,0.753595216590639,0.753595216590639,0.753595216590639,0.753595216590639,0.753595216590639
"RNF144B",0.000723127625067942,0.000723127625067942,0.000723127625067942,0.000723127625067942,0.000723127625067942,0.000723127625067942
"RNF145",1,1,1,1,1,1
"RNF146",0.919236623261469,0.919236623261469,0.919236623261469,0.919236623261469,0.919236623261469,0.919236623261469
"RNF148",NA,NA,NA,NA,NA,NA
"RNF149",0.612387371462947,0.612387371462947,0.612387371462947,0.612387371462947,0.612387371462947,0.612387371462947
"RNF14P3",NA,NA,NA,NA,NA,NA
"RNF14P4",NA,NA,NA,NA,NA,NA
"RNF150",0.662168280646631,0.662168280646631,0.662168280646631,0.662168280646631,0.662168280646631,0.662168280646631
"RNF151",NA,NA,NA,NA,NA,NA
"RNF152",0.113254500199441,0.113254500199441,0.113254500199441,0.113254500199441,0.113254500199441,0.113254500199441
"RNF157",0.985492647654472,0.985492647654472,0.985492647654472,0.985492647654472,0.985492647654472,0.985492647654472
"RNF157-AS1",0.50365600941731,0.50365600941731,0.50365600941731,0.50365600941731,0.50365600941731,0.50365600941731
"RNF166",2.71047464723728e-08,2.71047464723728e-08,2.71047464723728e-08,2.71047464723728e-08,2.71047464723728e-08,2.71047464723728e-08
"RNF167",0.285930510881582,0.285930510881582,0.285930510881582,0.285930510881582,0.285930510881582,0.285930510881582
"RNF168",1,1,1,1,1,1
"RNF169",0.827335501195019,0.827335501195019,0.827335501195019,0.827335501195019,0.827335501195019,0.827335501195019
"RNF170",1,1,1,1,1,1
"RNF175",0.590546130809397,0.590546130809397,0.590546130809397,0.590546130809397,0.590546130809397,0.590546130809397
"RNF180",5.31973024030233e-07,5.31973024030233e-07,5.31973024030233e-07,5.31973024030233e-07,5.31973024030233e-07,5.31973024030233e-07
"RNF181",0.140324781952193,0.140324781952193,0.140324781952193,0.140324781952193,0.140324781952193,0.140324781952193
"RNF182",1,1,1,1,1,1
"RNF183",0.883022602017265,0.883022602017265,0.883022602017265,0.883022602017265,0.883022602017265,0.883022602017265
"RNF185",1.15512733592143e-07,1.15512733592143e-07,1.15512733592143e-07,1.15512733592143e-07,1.15512733592143e-07,1.15512733592143e-07
"RNF186",NA,NA,NA,NA,NA,NA
"RNF187",3.87469353900499e-07,3.87469353900499e-07,3.87469353900499e-07,3.87469353900499e-07,3.87469353900499e-07,3.87469353900499e-07
"RNF19A",1,1,1,1,1,1
"RNF19B",5.74854433390039e-06,5.74854433390039e-06,5.74854433390039e-06,5.74854433390039e-06,5.74854433390039e-06,5.74854433390039e-06
"RNF2",1,1,1,1,1,1
"RNF20",0.164370511001682,0.164370511001682,0.164370511001682,0.164370511001682,0.164370511001682,0.164370511001682
"RNF207",0.285110945608791,0.285110945608791,0.285110945608791,0.285110945608791,0.285110945608791,0.285110945608791
"RNF207-AS1",NA,NA,NA,NA,NA,NA
"RNF208",0.0609091508424686,0.0609091508424686,0.0609091508424686,0.0609091508424686,0.0609091508424686,0.0609091508424686
"RNF212",0.800430312736786,0.800430312736786,0.800430312736786,0.800430312736786,0.800430312736786,0.800430312736786
"RNF212B",NA,NA,NA,NA,NA,NA
"RNF213",1,1,1,1,1,1
"RNF213-AS1",0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322
"RNF214",0.424667657233113,0.424667657233113,0.424667657233113,0.424667657233113,0.424667657233113,0.424667657233113
"RNF215",0.609880824688442,0.609880824688442,0.609880824688442,0.609880824688442,0.609880824688442,0.609880824688442
"RNF216",5.16471099196597e-06,5.16471099196597e-06,5.16471099196597e-06,5.16471099196597e-06,5.16471099196597e-06,5.16471099196597e-06
"RNF216P1",0.610899946771442,0.610899946771442,0.610899946771442,0.610899946771442,0.610899946771442,0.610899946771442
"RNF217",0.510577255346825,0.510577255346825,0.510577255346825,0.510577255346825,0.510577255346825,0.510577255346825
"RNF217-AS1",0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127,0.987804589398127
"RNF220",0.0574707101931833,0.0574707101931833,0.0574707101931833,0.0574707101931833,0.0574707101931833,0.0574707101931833
"RNF222",0.961682222366133,0.961682222366133,0.961682222366133,0.961682222366133,0.961682222366133,0.961682222366133
"RNF223",0.0285982249157338,0.0285982249157338,0.0285982249157338,0.0285982249157338,0.0285982249157338,0.0285982249157338
"RNF224",0.781227954816166,0.781227954816166,0.781227954816166,0.781227954816166,0.781227954816166,0.781227954816166
"RNF225",NA,NA,NA,NA,NA,NA
"RNF227",0.268325082500572,0.268325082500572,0.268325082500572,0.268325082500572,0.268325082500572,0.268325082500572
"RNF24",1,1,1,1,1,1
"RNF25",0.858971074065814,0.858971074065814,0.858971074065814,0.858971074065814,0.858971074065814,0.858971074065814
"RNF26",1.14980241478356e-13,1.14980241478356e-13,1.14980241478356e-13,1.14980241478356e-13,1.14980241478356e-13,1.14980241478356e-13
"RNF31",0.775822949539197,0.775822949539197,0.775822949539197,0.775822949539197,0.775822949539197,0.775822949539197
"RNF32",0.96357507880618,0.96357507880618,0.96357507880618,0.96357507880618,0.96357507880618,0.96357507880618
"RNF32-DT",0.257127447777443,0.257127447777443,0.257127447777443,0.257127447777443,0.257127447777443,0.257127447777443
"RNF34",1,1,1,1,1,1
"RNF38",0.950575628133043,0.950575628133043,0.950575628133043,0.950575628133043,0.950575628133043,0.950575628133043
"RNF39",0.00296845093843007,0.00296845093843007,0.00296845093843007,0.00296845093843007,0.00296845093843007,0.00296845093843007
"RNF4",0.822114391424455,0.822114391424455,0.822114391424455,0.822114391424455,0.822114391424455,0.822114391424455
"RNF40",0.0488246471200851,0.0488246471200851,0.0488246471200851,0.0488246471200851,0.0488246471200851,0.0488246471200851
"RNF41",3.40254096451975e-35,3.40254096451975e-35,3.40254096451975e-35,3.40254096451975e-35,3.40254096451975e-35,3.40254096451975e-35
"RNF43",0.29171773240887,0.29171773240887,0.29171773240887,0.29171773240887,0.29171773240887,0.29171773240887
"RNF44",6.30378797661439e-07,6.30378797661439e-07,6.30378797661439e-07,6.30378797661439e-07,6.30378797661439e-07,6.30378797661439e-07
"RNF5",0.409218233526266,0.409218233526266,0.409218233526266,0.409218233526266,0.409218233526266,0.409218233526266
"RNF6",0.00126480346189386,0.00126480346189386,0.00126480346189386,0.00126480346189386,0.00126480346189386,0.00126480346189386
"RNF7",0.150980938360306,0.150980938360306,0.150980938360306,0.150980938360306,0.150980938360306,0.150980938360306
"RNF8",0.983592334485189,0.983592334485189,0.983592334485189,0.983592334485189,0.983592334485189,0.983592334485189
"RNFT1",0.97772122040779,0.97772122040779,0.97772122040779,0.97772122040779,0.97772122040779,0.97772122040779
"RNFT1-DT",0.855631562279092,0.855631562279092,0.855631562279092,0.855631562279092,0.855631562279092,0.855631562279092
"RNFT2",0.74401720434083,0.74401720434083,0.74401720434083,0.74401720434083,0.74401720434083,0.74401720434083
"RNGTT",1.61064905174011e-09,1.61064905174011e-09,1.61064905174011e-09,1.61064905174011e-09,1.61064905174011e-09,1.61064905174011e-09
"RNH1",0.230499697731915,0.230499697731915,0.230499697731915,0.230499697731915,0.230499697731915,0.230499697731915
"RNLS",1,1,1,1,1,1
"RNMT",1,1,1,1,1,1
"RNPC3",0.164654701597524,0.164654701597524,0.164654701597524,0.164654701597524,0.164654701597524,0.164654701597524
"RNPC3-DT",NA,NA,NA,NA,NA,NA
"RNPC3P1",NA,NA,NA,NA,NA,NA
"RNPEP",1,1,1,1,1,1
"RNPEPL1",0.981220283961692,0.981220283961692,0.981220283961692,0.981220283961692,0.981220283961692,0.981220283961692
"RNPS1",0.645483654938438,0.645483654938438,0.645483654938438,0.645483654938438,0.645483654938438,0.645483654938438
"RNU2-11P",NA,NA,NA,NA,NA,NA
"RNU2-22P",NA,NA,NA,NA,NA,NA
"RO60",0.784095293143863,0.784095293143863,0.784095293143863,0.784095293143863,0.784095293143863,0.784095293143863
"ROBO1",0.185491073355963,0.185491073355963,0.185491073355963,0.185491073355963,0.185491073355963,0.185491073355963
"ROBO2",4.64923360409611e-06,4.64923360409611e-06,4.64923360409611e-06,4.64923360409611e-06,4.64923360409611e-06,4.64923360409611e-06
"ROBO3",0.47281838306165,0.47281838306165,0.47281838306165,0.47281838306165,0.47281838306165,0.47281838306165
"ROBO4",NA,NA,NA,NA,NA,NA
"ROCK1",1,1,1,1,1,1
"ROCK1P1",1.64515676869272e-05,1.64515676869272e-05,1.64515676869272e-05,1.64515676869272e-05,1.64515676869272e-05,1.64515676869272e-05
"ROCK2",1,1,1,1,1,1
"ROGDI",0.697423132817347,0.697423132817347,0.697423132817347,0.697423132817347,0.697423132817347,0.697423132817347
"ROM1",1,1,1,1,1,1
"ROMO1",0.0959756477309662,0.0959756477309662,0.0959756477309662,0.0959756477309662,0.0959756477309662,0.0959756477309662
"ROPN1",NA,NA,NA,NA,NA,NA
"ROPN1B",NA,NA,NA,NA,NA,NA
"ROPN1L",0.533666651092896,0.533666651092896,0.533666651092896,0.533666651092896,0.533666651092896,0.533666651092896
"ROR1",1,1,1,1,1,1
"ROR1-AS1",NA,NA,NA,NA,NA,NA
"ROR2",0.906943924913782,0.906943924913782,0.906943924913782,0.906943924913782,0.906943924913782,0.906943924913782
"RORA",5.7860801709356e-13,5.7860801709356e-13,5.7860801709356e-13,5.7860801709356e-13,5.7860801709356e-13,5.7860801709356e-13
"RORA-AS1",1,1,1,1,1,1
"RORB",NA,NA,NA,NA,NA,NA
"RORC",0.73999451012116,0.73999451012116,0.73999451012116,0.73999451012116,0.73999451012116,0.73999451012116
"ROS1",NA,NA,NA,NA,NA,NA
"RP1",1,1,1,1,1,1
"RP1L1",1,1,1,1,1,1
"RP2",9.95305929369563e-05,9.95305929369563e-05,9.95305929369563e-05,9.95305929369563e-05,9.95305929369563e-05,9.95305929369563e-05
"RP9",8.17775671015053e-05,8.17775671015053e-05,8.17775671015053e-05,8.17775671015053e-05,8.17775671015053e-05,8.17775671015053e-05
"RP9P",0.0186665488551971,0.0186665488551971,0.0186665488551971,0.0186665488551971,0.0186665488551971,0.0186665488551971
"RPA1",2.89703231734039e-08,2.89703231734039e-08,2.89703231734039e-08,2.89703231734039e-08,2.89703231734039e-08,2.89703231734039e-08
"RPA2",0.746885746844028,0.746885746844028,0.746885746844028,0.746885746844028,0.746885746844028,0.746885746844028
"RPA3",0.000417920200834548,0.000417920200834548,0.000417920200834548,0.000417920200834548,0.000417920200834548,0.000417920200834548
"RPA4",NA,NA,NA,NA,NA,NA
"RPAIN",0.0354867989538477,0.0354867989538477,0.0354867989538477,0.0354867989538477,0.0354867989538477,0.0354867989538477
"RPAP1",1,1,1,1,1,1
"RPAP2",1,1,1,1,1,1
"RPAP3",0.000286094970483897,0.000286094970483897,0.000286094970483897,0.000286094970483897,0.000286094970483897,0.000286094970483897
"RPE",0.000349105121989903,0.000349105121989903,0.000349105121989903,0.000349105121989903,0.000349105121989903,0.000349105121989903
"RPE65",NA,NA,NA,NA,NA,NA
"RPEL1",NA,NA,NA,NA,NA,NA
"RPEP6",NA,NA,NA,NA,NA,NA
"RPF1",0.299925249571021,0.299925249571021,0.299925249571021,0.299925249571021,0.299925249571021,0.299925249571021
"RPF2",0.0598452740704193,0.0598452740704193,0.0598452740704193,0.0598452740704193,0.0598452740704193,0.0598452740704193
"RPF2P1",NA,NA,NA,NA,NA,NA
"RPGR",0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255,0.734093453760255
"RPGRIP1",NA,NA,NA,NA,NA,NA
"RPGRIP1L",0.0420647774882683,0.0420647774882683,0.0420647774882683,0.0420647774882683,0.0420647774882683,0.0420647774882683
"RPH3A",NA,NA,NA,NA,NA,NA
"RPH3AL",1,1,1,1,1,1
"RPH3AL-AS1",NA,NA,NA,NA,NA,NA
"RPIA",0.346051972699414,0.346051972699414,0.346051972699414,0.346051972699414,0.346051972699414,0.346051972699414
"RPL10",0.0256395219348006,0.0256395219348006,0.0256395219348006,0.0256395219348006,0.0256395219348006,0.0256395219348006
"RPL10A",2.61861096157781e-25,2.61861096157781e-25,2.61861096157781e-25,2.61861096157781e-25,2.61861096157781e-25,2.61861096157781e-25
"RPL10AP1",NA,NA,NA,NA,NA,NA
"RPL10AP2",NA,NA,NA,NA,NA,NA
"RPL10AP6",1,1,1,1,1,1
"RPL10AP7",NA,NA,NA,NA,NA,NA
"RPL10AP9",NA,NA,NA,NA,NA,NA
"RPL10P1",NA,NA,NA,NA,NA,NA
"RPL10P11",NA,NA,NA,NA,NA,NA
"RPL10P12",NA,NA,NA,NA,NA,NA
"RPL10P13",NA,NA,NA,NA,NA,NA
"RPL10P15",NA,NA,NA,NA,NA,NA
"RPL10P16",1,1,1,1,1,1
"RPL10P2",NA,NA,NA,NA,NA,NA
"RPL10P6",NA,NA,NA,NA,NA,NA
"RPL10P7",NA,NA,NA,NA,NA,NA
"RPL10P9",0.687409332893506,0.687409332893506,0.687409332893506,0.687409332893506,0.687409332893506,0.687409332893506
"RPL11",0.459276997065862,0.459276997065862,0.459276997065862,0.459276997065862,0.459276997065862,0.459276997065862
"RPL11P1",NA,NA,NA,NA,NA,NA
"RPL11P3",NA,NA,NA,NA,NA,NA
"RPL11P4",NA,NA,NA,NA,NA,NA
"RPL12",0.0112527404232322,0.0112527404232322,0.0112527404232322,0.0112527404232322,0.0112527404232322,0.0112527404232322
"RPL12P10",NA,NA,NA,NA,NA,NA
"RPL12P12",NA,NA,NA,NA,NA,NA
"RPL12P25",NA,NA,NA,NA,NA,NA
"RPL12P37",NA,NA,NA,NA,NA,NA
"RPL12P6",NA,NA,NA,NA,NA,NA
"RPL13",0.0611658374239895,0.0611658374239895,0.0611658374239895,0.0611658374239895,0.0611658374239895,0.0611658374239895
"RPL13A",0.0627106359348557,0.0627106359348557,0.0627106359348557,0.0627106359348557,0.0627106359348557,0.0627106359348557
"RPL13AP11",NA,NA,NA,NA,NA,NA
"RPL13AP12",NA,NA,NA,NA,NA,NA
"RPL13AP20",0.718018174236555,0.718018174236555,0.718018174236555,0.718018174236555,0.718018174236555,0.718018174236555
"RPL13AP22",NA,NA,NA,NA,NA,NA
"RPL13AP25",NA,NA,NA,NA,NA,NA
"RPL13AP26",1,1,1,1,1,1
"RPL13AP5",0.729721016681092,0.729721016681092,0.729721016681092,0.729721016681092,0.729721016681092,0.729721016681092
"RPL13AP6",NA,NA,NA,NA,NA,NA
"RPL13P12",0.752115555403825,0.752115555403825,0.752115555403825,0.752115555403825,0.752115555403825,0.752115555403825
"RPL13P4",NA,NA,NA,NA,NA,NA
"RPL13P5",NA,NA,NA,NA,NA,NA
"RPL13P6",NA,NA,NA,NA,NA,NA
"RPL13P7",NA,NA,NA,NA,NA,NA
"RPL13P8",1,1,1,1,1,1
"RPL14",0.302328803152526,0.302328803152526,0.302328803152526,0.302328803152526,0.302328803152526,0.302328803152526
"RPL14P1",0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076,0.783083460621076
"RPL14P3",NA,NA,NA,NA,NA,NA
"RPL14P6",NA,NA,NA,NA,NA,NA
"RPL15",0.000554188132682778,0.000554188132682778,0.000554188132682778,0.000554188132682778,0.000554188132682778,0.000554188132682778
"RPL15P11",NA,NA,NA,NA,NA,NA
"RPL15P16",NA,NA,NA,NA,NA,NA
"RPL15P3",0.812162165753211,0.812162165753211,0.812162165753211,0.812162165753211,0.812162165753211,0.812162165753211
"RPL17",0.000781580749193228,0.000781580749193228,0.000781580749193228,0.000781580749193228,0.000781580749193228,0.000781580749193228
"RPL17-C18orf32",1,1,1,1,1,1
"RPL17P11",NA,NA,NA,NA,NA,NA
"RPL17P17",NA,NA,NA,NA,NA,NA
"RPL17P18",NA,NA,NA,NA,NA,NA
"RPL17P21",NA,NA,NA,NA,NA,NA
"RPL17P22",NA,NA,NA,NA,NA,NA
"RPL17P23",NA,NA,NA,NA,NA,NA
"RPL17P24",NA,NA,NA,NA,NA,NA
"RPL17P25",NA,NA,NA,NA,NA,NA
"RPL17P26",NA,NA,NA,NA,NA,NA
"RPL17P28",NA,NA,NA,NA,NA,NA
"RPL17P29",NA,NA,NA,NA,NA,NA
"RPL17P36",NA,NA,NA,NA,NA,NA
"RPL17P38",NA,NA,NA,NA,NA,NA
"RPL17P39",NA,NA,NA,NA,NA,NA
"RPL17P4",NA,NA,NA,NA,NA,NA
"RPL17P48",NA,NA,NA,NA,NA,NA
"RPL17P50",NA,NA,NA,NA,NA,NA
"RPL17P6",1,1,1,1,1,1
"RPL17P7",0.718729641601529,0.718729641601529,0.718729641601529,0.718729641601529,0.718729641601529,0.718729641601529
"RPL17P9",NA,NA,NA,NA,NA,NA
"RPL18",0.310897135511137,0.310897135511137,0.310897135511137,0.310897135511137,0.310897135511137,0.310897135511137
"RPL18A",0.384678145296915,0.384678145296915,0.384678145296915,0.384678145296915,0.384678145296915,0.384678145296915
"RPL18AP1",NA,NA,NA,NA,NA,NA
"RPL18AP12",NA,NA,NA,NA,NA,NA
"RPL18AP13",NA,NA,NA,NA,NA,NA
"RPL18AP2",NA,NA,NA,NA,NA,NA
"RPL18AP3",0.577122676208919,0.577122676208919,0.577122676208919,0.577122676208919,0.577122676208919,0.577122676208919
"RPL18AP4",NA,NA,NA,NA,NA,NA
"RPL18AP6",NA,NA,NA,NA,NA,NA
"RPL18AP7",NA,NA,NA,NA,NA,NA
"RPL18P10",NA,NA,NA,NA,NA,NA
"RPL18P12",NA,NA,NA,NA,NA,NA
"RPL18P9",NA,NA,NA,NA,NA,NA
"RPL19",0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214,0.104534565444214
"RPL19P11",NA,NA,NA,NA,NA,NA
"RPL19P14",NA,NA,NA,NA,NA,NA
"RPL19P18",NA,NA,NA,NA,NA,NA
"RPL19P3",NA,NA,NA,NA,NA,NA
"RPL19P5",NA,NA,NA,NA,NA,NA
"RPL19P6",NA,NA,NA,NA,NA,NA
"RPL19P9",NA,NA,NA,NA,NA,NA
"RPL21",0.00201820776629661,0.00201820776629661,0.00201820776629661,0.00201820776629661,0.00201820776629661,0.00201820776629661
"RPL21P1",NA,NA,NA,NA,NA,NA
"RPL21P10",NA,NA,NA,NA,NA,NA
"RPL21P100",NA,NA,NA,NA,NA,NA
"RPL21P105",NA,NA,NA,NA,NA,NA
"RPL21P11",NA,NA,NA,NA,NA,NA
"RPL21P110",NA,NA,NA,NA,NA,NA
"RPL21P116",NA,NA,NA,NA,NA,NA
"RPL21P119",NA,NA,NA,NA,NA,NA
"RPL21P12",NA,NA,NA,NA,NA,NA
"RPL21P125",NA,NA,NA,NA,NA,NA
"RPL21P13",NA,NA,NA,NA,NA,NA
"RPL21P133",NA,NA,NA,NA,NA,NA
"RPL21P135",NA,NA,NA,NA,NA,NA
"RPL21P137",NA,NA,NA,NA,NA,NA
"RPL21P16",1,1,1,1,1,1
"RPL21P19",NA,NA,NA,NA,NA,NA
"RPL21P2",NA,NA,NA,NA,NA,NA
"RPL21P21",NA,NA,NA,NA,NA,NA
"RPL21P28",NA,NA,NA,NA,NA,NA
"RPL21P3",NA,NA,NA,NA,NA,NA
"RPL21P32",NA,NA,NA,NA,NA,NA
"RPL21P34",NA,NA,NA,NA,NA,NA
"RPL21P36",NA,NA,NA,NA,NA,NA
"RPL21P4",NA,NA,NA,NA,NA,NA
"RPL21P40",NA,NA,NA,NA,NA,NA
"RPL21P43",NA,NA,NA,NA,NA,NA
"RPL21P46",NA,NA,NA,NA,NA,NA
"RPL21P48",NA,NA,NA,NA,NA,NA
"RPL21P49",NA,NA,NA,NA,NA,NA
"RPL21P51",NA,NA,NA,NA,NA,NA
"RPL21P52",NA,NA,NA,NA,NA,NA
"RPL21P53",NA,NA,NA,NA,NA,NA
"RPL21P54",NA,NA,NA,NA,NA,NA
"RPL21P60",NA,NA,NA,NA,NA,NA
"RPL21P63",NA,NA,NA,NA,NA,NA
"RPL21P65",NA,NA,NA,NA,NA,NA
"RPL21P74",NA,NA,NA,NA,NA,NA
"RPL21P75",0.891717526924468,0.891717526924468,0.891717526924468,0.891717526924468,0.891717526924468,0.891717526924468
"RPL21P81",NA,NA,NA,NA,NA,NA
"RPL21P83",NA,NA,NA,NA,NA,NA
"RPL21P85",NA,NA,NA,NA,NA,NA
"RPL21P86",NA,NA,NA,NA,NA,NA
"RPL21P88",NA,NA,NA,NA,NA,NA
"RPL21P89",NA,NA,NA,NA,NA,NA
"RPL21P93",NA,NA,NA,NA,NA,NA
"RPL21P94",NA,NA,NA,NA,NA,NA
"RPL21P95",NA,NA,NA,NA,NA,NA
"RPL21P98",NA,NA,NA,NA,NA,NA
"RPL22",0.0936292035992666,0.0936292035992666,0.0936292035992666,0.0936292035992666,0.0936292035992666,0.0936292035992666
"RPL22L1",1,1,1,1,1,1
"RPL22P16",NA,NA,NA,NA,NA,NA
"RPL22P2",NA,NA,NA,NA,NA,NA
"RPL22P3",NA,NA,NA,NA,NA,NA
"RPL22P4",NA,NA,NA,NA,NA,NA
"RPL23",0.00102616798823429,0.00102616798823429,0.00102616798823429,0.00102616798823429,0.00102616798823429,0.00102616798823429
"RPL23A",0.0102670764821924,0.0102670764821924,0.0102670764821924,0.0102670764821924,0.0102670764821924,0.0102670764821924
"RPL23AP1",NA,NA,NA,NA,NA,NA
"RPL23AP14",NA,NA,NA,NA,NA,NA
"RPL23AP15",NA,NA,NA,NA,NA,NA
"RPL23AP18",NA,NA,NA,NA,NA,NA
"RPL23AP20",NA,NA,NA,NA,NA,NA
"RPL23AP21",NA,NA,NA,NA,NA,NA
"RPL23AP23",NA,NA,NA,NA,NA,NA
"RPL23AP24",NA,NA,NA,NA,NA,NA
"RPL23AP25",NA,NA,NA,NA,NA,NA
"RPL23AP26",NA,NA,NA,NA,NA,NA
"RPL23AP3",NA,NA,NA,NA,NA,NA
"RPL23AP34",NA,NA,NA,NA,NA,NA
"RPL23AP36",NA,NA,NA,NA,NA,NA
"RPL23AP40",NA,NA,NA,NA,NA,NA
"RPL23AP41",NA,NA,NA,NA,NA,NA
"RPL23AP42",0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426,0.903608785432426
"RPL23AP47",NA,NA,NA,NA,NA,NA
"RPL23AP49",NA,NA,NA,NA,NA,NA
"RPL23AP5",NA,NA,NA,NA,NA,NA
"RPL23AP50",NA,NA,NA,NA,NA,NA
"RPL23AP52",NA,NA,NA,NA,NA,NA
"RPL23AP55",NA,NA,NA,NA,NA,NA
"RPL23AP60",NA,NA,NA,NA,NA,NA
"RPL23AP65",NA,NA,NA,NA,NA,NA
"RPL23AP66",NA,NA,NA,NA,NA,NA
"RPL23AP67",NA,NA,NA,NA,NA,NA
"RPL23AP7",0.444007314697517,0.444007314697517,0.444007314697517,0.444007314697517,0.444007314697517,0.444007314697517
"RPL23AP72",NA,NA,NA,NA,NA,NA
"RPL23AP74",NA,NA,NA,NA,NA,NA
"RPL23AP75",NA,NA,NA,NA,NA,NA
"RPL23AP77",NA,NA,NA,NA,NA,NA
"RPL23AP8",NA,NA,NA,NA,NA,NA
"RPL23AP81",NA,NA,NA,NA,NA,NA
"RPL23AP83",NA,NA,NA,NA,NA,NA
"RPL23AP87",NA,NA,NA,NA,NA,NA
"RPL23AP88",NA,NA,NA,NA,NA,NA
"RPL23P10",NA,NA,NA,NA,NA,NA
"RPL23P2",NA,NA,NA,NA,NA,NA
"RPL23P3",NA,NA,NA,NA,NA,NA
"RPL23P6",NA,NA,NA,NA,NA,NA
"RPL24",0.0043092891767988,0.0043092891767988,0.0043092891767988,0.0043092891767988,0.0043092891767988,0.0043092891767988
"RPL24P2",0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558,0.565180647195558
"RPL24P3",NA,NA,NA,NA,NA,NA
"RPL24P4",0.537912670167357,0.537912670167357,0.537912670167357,0.537912670167357,0.537912670167357,0.537912670167357
"RPL24P5",NA,NA,NA,NA,NA,NA
"RPL24P6",NA,NA,NA,NA,NA,NA
"RPL24P8",NA,NA,NA,NA,NA,NA
"RPL26",0.0294573700766191,0.0294573700766191,0.0294573700766191,0.0294573700766191,0.0294573700766191,0.0294573700766191
"RPL26L1",0.761751427923794,0.761751427923794,0.761751427923794,0.761751427923794,0.761751427923794,0.761751427923794
"RPL26L1-AS1",0.517729084938238,0.517729084938238,0.517729084938238,0.517729084938238,0.517729084938238,0.517729084938238
"RPL26P19",1,1,1,1,1,1
"RPL26P2",NA,NA,NA,NA,NA,NA
"RPL26P23",NA,NA,NA,NA,NA,NA
"RPL26P27",NA,NA,NA,NA,NA,NA
"RPL26P29",NA,NA,NA,NA,NA,NA
"RPL26P35",NA,NA,NA,NA,NA,NA
"RPL26P4",NA,NA,NA,NA,NA,NA
"RPL26P6",NA,NA,NA,NA,NA,NA
"RPL26P8",NA,NA,NA,NA,NA,NA
"RPL27",0.721360847167233,0.721360847167233,0.721360847167233,0.721360847167233,0.721360847167233,0.721360847167233
"RPL27A",0.0636974186631155,0.0636974186631155,0.0636974186631155,0.0636974186631155,0.0636974186631155,0.0636974186631155
"RPL27AP2",NA,NA,NA,NA,NA,NA
"RPL27AP6",0.864157859317087,0.864157859317087,0.864157859317087,0.864157859317087,0.864157859317087,0.864157859317087
