"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MT1L",0.766772100640328,-0.65406180932551,4.37243397515163,0.223267661552882,0.999994080852943,NA
"MT1M",0.586370906392382,-2.73115157585869,6.86211887526686,0.221352629112644,0.999994276970237,NA
"MT1X",269.624319203035,-0.956160344387718,0.4405351891998,9.08123608548868,0.33548942451077,0.622754209392356
"MT2A",1384.96135472165,-0.482868650500454,0.306691621984026,6.53223657868932,0.587834206506787,0.870751535085066
"MT3",0.664729331197096,-0.312782525648773,3.04999033247913,3.48299454858517,0.900505427550962,NA
"MTA1",3258.85767187369,0.397214257623363,0.0853067217846785,59.07766631459,7.06771445709754e-10,1.21991215220818e-08
"MTA1-DT",36.71010875448,-1.04353098390138,0.37867783039131,9.61284189989647,0.29325709067234,0.569094746075104
"MTA2",3266.88786028352,-0.060583048100207,0.0655692213509284,6.40104044483377,0.602403916464898,0.882846737333613
"MTA3",823.258194187836,-0.00561154208571003,0.117456635090881,4.13041959046421,0.845168918118144,1
"MTAP",2229.06391870467,0.111860283603489,0.116494487203419,8.93113974165783,0.348138224120816,0.637485043347915
"MTAPP2",0.579260111049121,-0.0382212380594815,6.94687558796777,0.0586017819890117,0.999999969998921,NA
"MTARC1",564.205137512492,-0.270305132017084,0.106369770794618,12.7582447498643,0.120442791402896,0.298843725302048
"MTARC2",128.71360703316,0.245693950614573,0.159314498289935,9.90589237734906,0.271693295167353,0.540643710112708
"MTATP6P1",3234.70525250008,-0.67186134182056,0.178986581144048,35.7452239490145,1.95496418373383e-05,0.000153273727397503
"MTATP6P11",0.276057874714852,0.923434422418385,5.77567254326405,0.753570886573556,0.999377561424154,NA
"MTATP6P15",0.0642261005655639,-0.0382323168374371,7.26083161669132,0.177136493286792,0.999997611227228,NA
"MTATP6P16",0.635674117900447,1.85928195687059,4.81605239990161,1.03907840495704,0.997989214827791,NA
"MTATP6P19",0.24215392460491,-0.0382203213552558,7.26083161669007,0.241816041218236,0.999991914875854,NA
"MTATP6P22",0.0334151041377612,-0.0383135423668537,7.26083161649881,0.0671210393006323,0.999999948542358,NA
"MTATP6P26",0.676216390718082,0.923578907461683,3.2897995510977,1.09109350797191,0.997604742586468,NA
"MTATP6P27",0.239074056845649,-1.7620658877505,7.24416748072488,0.704268677594101,0.999515815506185,NA
"MTBP",292.26008112635,-0.0888185253582279,0.123134814617152,15.8152059773407,0.0451027594814013,0.13721634145563
"MTCH1",4477.86960948369,0.0792300555286092,0.0761963077195574,8.20427683315359,0.413774573191533,0.709302205234846
"MTCH2",1966.59460954002,-0.426682065992861,0.0765900556560758,36.918442275554,1.19132805868848e-05,9.81622105560008e-05
"MTCL1",567.844804356573,0.811502924682961,0.268125163221103,14.2080790990286,0.0765005499091834,0.209497271571208
"MTCL2",5957.38738209852,-0.50985265933292,0.0941820911763802,60.4710631553434,3.76732150986034e-10,6.74499540381211e-09
"MTCL3",15.5938089393497,2.23099966148233,0.52745730490899,20.5955917984307,0.00830293136902847,0.0335783429153283
"MTCO1P11",0.6929330828394,1.30336318934899,2.78188701584624,1.84020341719817,0.985524888572511,NA
"MTCO1P12",1560.28597938688,-0.0327392121729464,0.213219642786849,6.23612882284874,0.62080060110814,0.895130177865
"MTCO1P14",0.0647681226996604,0.923565992708429,7.26083161668343,0.172662948303511,0.999997839699678,NA
"MTCO1P15",0.0552599031140945,-1.76195096251318,7.24417218840951,0.196549234302703,0.999996406924513,NA
"MTCO1P17",0.0302496294748442,-0.0381520383688454,7.26083161669132,0.0757885200884125,0.999999916646277,NA
"MTCO1P19",0.0300954845041663,-0.0382027279434145,7.26083161669132,0.0673585433517943,0.999999947815115,NA
"MTCO1P28",7.43377234197262,0.756602942242967,0.611604300759181,4.3646671621529,0.822815076361868,1
"MTCO1P30",0.12910560595144,1.81520731138437,7.23712445225725,0.41642870948305,0.999933664746079,NA
"MTCO1P31",0.039343512545044,-0.0383011578710755,7.26083161647649,0.0999024084554243,0.999999750751661,NA
"MTCO1P46",0.190379748664782,-0.0382191266211328,7.26083161659981,0.128420751640839,0.999999327140175,NA
"MTCO2P11",0.0175186838206551,-0.0382069242860576,7.26083161669131,0.0498080361385238,0.999999984288505,NA
"MTCO2P12",0.248945191731604,0.861344433005211,5.8757604160503,0.2244188150664,0.999993960601702,NA
"MTCO2P16",0.276766656303781,-1.48767608585469,7.21415028931041,0.727104368808568,0.999454837190196,NA
"MTCO2P19",0.0552599031140945,-1.76195096251318,7.24417218840951,0.196549234302703,0.999996406924513,NA
"MTCO2P27",0.029978539528745,-0.999900835191706,7.26083161669132,0.080486481795905,0.999999894175063,NA
"MTCO2P30",0.0199844701753044,-0.0382069667051793,7.26083161669132,0.0618476078853156,0.999999962827487,NA
"MTCO3P11",0.297121902486894,-2.44934397278613,7.21415222402639,0.672893363567923,0.999591465823704,NA
"MTCO3P12",2.52475133487508,0.923554658493305,2.13249323357436,4.14384287242257,0.843917742327792,NA
"MTCO3P16",0.0309133709910218,-0.0382069526746736,7.26083161669132,0.0902416253312808,0.999999833416626,NA
"MTCO3P24",0.058980910087211,1.81211717380169,7.23727778182989,0.204014023285232,0.999995841577638,NA
"MTCO3P29",0.322378117001969,-0.807727440329693,4.85022579147816,0.485258515261776,0.999880982988607,NA
"MTCO3P39",0.0141593544434897,-0.038300712018156,7.26083161650394,0.0428042984152555,0.999999991406203,NA
"MTCO3P43",0.336167813092251,-0.0383903240878727,7.26083161538801,0.245835811764323,0.999991377535401,NA
"MTCP1",61.8838709110781,-0.128361152775805,0.253865351706834,10.80470882928,0.213012088238798,0.456660335292079
"MTCYBP18",0.3656039926703,0.402023716756571,5.34391760459373,0.850799406285404,0.999026687853061,NA
"MTCYBP21",0.120829261234905,-0.0382545613358765,7.26083161660576,0.183681074568234,0.999997245347316,NA
"MTCYBP28",0.073260493274766,-0.0381264337969499,7.26083161662303,0.243774452696421,0.999991656270709,NA
"MTCYBP3",0.0919009493753591,-0.0381562291612736,7.26083161664512,0.178071803101751,0.999997561283602,NA
"MTCYBP35",0.0998105167819417,-1.00001298124867,7.26083161644926,0.267624563622785,0.99998799434121,NA
"MTCYBP43",0.0309133709910218,-0.0382069526746736,7.26083161669132,0.0902416253312808,0.999999833416626,NA
"MTCYBP44",0.0251841581015543,-0.0382069667051788,7.26083161669132,0.0606997751370546,0.999999965495335,NA
"MTDH",3514.79096693399,-0.152672656395447,0.0782239275261726,18.5475898124735,0.0174756407701646,0.0636701604974151
"MTDHP1",0.649377991810708,3.39786582909629,3.2270797579919,3.1184901042439,0.9267029142451,NA
"MTDHP2",0.206771265671824,-0.0384400198933628,7.26083161558331,0.399653572052692,0.999943348617564,NA
"MTERF1",323.438207407451,-0.392613668176688,0.108924944850509,21.996259023734,0.00492280212892953,0.0215261741766064
"MTERF2",210.965114786079,0.162303321357648,0.117599187768556,18.7146624645849,0.0164624120582548,0.060437191627212
"MTERF3",362.434254018844,-0.453839088488286,0.109339069581731,26.2480365818055,0.000952403449737735,0.00501523185812377
"MTERF4",413.618747790978,0.0519037018767769,0.10503068273719,4.38531106785513,0.820794692895554,1
"MTF1",839.750340355943,0.0552184839579666,0.111244160083116,1.59807229380004,0.99095705000472,1
"MTF2",682.027374943407,0.222113846661208,0.0806402126163868,17.2596807330638,0.0275158130940568,0.0920000123391706
"MTFMT",273.952848356839,-0.00809300822784012,0.116018049929668,1.62212917590801,0.990489416453828,1
"MTFP1",867.902064885884,-0.263579724976381,0.171097547331794,5.29862982222915,0.725233214504524,0.964522434432113
"MTFR1",857.243731399901,-0.237979201772313,0.112384734935418,8.35083432475187,0.399971204500088,0.693689112883526
"MTFR1L",662.972922533273,-0.157035927223529,0.0885217862517806,39.031632281495,4.84940270226184e-06,4.31921224380769e-05
"MTFR2",168.865878673865,-0.147528417621635,0.17952240156987,7.52814515558066,0.480862704642373,0.776921541252004
"MTG1",1874.71969303383,0.0352440142147803,0.0899665434095642,6.83889545730631,0.554110377234976,0.842598745421133
"MTG2",1321.08027267767,0.141816425732983,0.0922614605219867,4.41936499193554,0.817445131246359,1
"MTHFD1",2852.11745935516,-0.0290110811330886,0.0653967735970757,19.4069978773604,0.0128282030352693,0.0488847708258397
"MTHFD1L",1156.0699864281,0.398817045249516,0.0960990825448039,119.276394544981,4.6763358079339e-22,3.0367434785538e-20
"MTHFD1P1",2.24546642569036,-1.14344163421479,1.25635522041874,6.28398593386218,0.615454307029651,NA
"MTHFD2",6596.69277340025,1.00262640846811,0.133895121359152,207.860024726196,1.40746018081566e-40,4.84808838370088e-38
"MTHFD2L",228.119100178243,-0.0661000824029985,0.187319833726795,2.15754323322091,0.975797050292329,1
"MTHFD2P7",0.0294904550436055,0.923540439876006,7.26083161669132,0.075491015679372,0.999999917937643,NA
"MTHFR",1076.99081308444,-0.162836493124678,0.151280402077124,10.4959593300936,0.231925533050598,0.483654788331078
"MTHFS",259.199882545251,0.00705674024299915,0.140056299800933,2.69445998564925,0.952045975698632,1
"MTHFSD",294.398207064535,0.171916609909953,0.131775956654427,16.5763594002431,0.0348354841585166,0.111689244534944
"MTIF2",852.514834763154,0.0975197885712693,0.103628963468673,34.1645542565359,3.79298856168718e-05,0.000275814152179593
"MTIF2P1",0.0996058957873427,-2.05177494020182,7.22977370395482,0.321863443877781,0.999975419351318,NA
"MTIF3",197.294796860998,-0.0391979803486055,0.157861842650086,3.11907443356574,0.926664089675415,1
"MTLN",153.266609420597,-0.335900113948944,0.235685505166315,9.11639326188964,0.33257257146958,0.619298026132423
"MTM1",370.253982923912,-0.284085966285583,0.150744105424213,11.0004799114926,0.201672007736482,0.438459517368903
"MTMR1",1807.96155097128,-0.038784532206173,0.12273259931627,3.1875346107031,0.92204320806646,1
"MTMR10",472.080460536975,-0.536546567445952,0.124601904400881,20.5425516385537,0.00846716667355667,0.034181466482167
"MTMR11",93.854929221446,0.316440938914346,0.248578972029733,3.07481283460521,0.929575206957885,1
"MTMR12",1334.12963702723,-0.185999482786988,0.0785517703054936,11.7375862805029,0.163301753018849,0.37658510792951
"MTMR14",934.707635661395,0.490038590323379,0.0784645785050807,59.3609574277931,6.21983612026442e-10,1.08181452607673e-08
"MTMR2",950.580317396045,-0.0856142811517125,0.0773946023638445,6.93564087920618,0.543592238853705,0.834065756674846
"MTMR3",1688.60948560804,0.435693644538508,0.0924361328491619,30.8041956973525,0.000152233971422474,0.00097264003112464
"MTMR4",1420.69723283271,-0.252582098299398,0.139505751176691,9.86844762366979,0.274380892892811,0.544322485293022
"MTMR6",564.152199510574,0.0817622792296672,0.0904821420703585,5.18588644536243,0.737536163229682,0.971749584764203
"MTMR7",58.2218352102026,0.218456872692114,0.20724328103337,3.84280325928719,0.871020391872518,1
"MTMR8",27.2969932928074,0.0550475686188409,0.341809872835948,5.1559274335973,0.740787833670371,0.973282191086819
"MTMR9",392.475039072055,0.260645170339314,0.119312229933692,11.8123409675221,0.159775211944571,0.370610193714203
"MTMR9LP",12.7428246453078,0.615524641592866,0.61412382084716,3.99822771213189,0.857283327117764,1
"MTND1P11",0.229667690589286,-2.84605018093265,7.20229100416791,0.565225146665064,0.999787756191366,NA
"MTND1P23",0.808862304488037,0.599259597108836,2.23860688317732,4.30675619832799,0.828440762061252,NA
"MTND1P3",0.0334151041377612,-0.0383135423668537,7.26083161649881,0.0671210393006323,0.999999948542358,NA
"MTND1P32",0.0836511903539341,-0.0381788067665397,7.26083161669132,0.229420568776508,0.999993417051682,NA
"MTND1P6",0.0693651857044488,-0.0383176905108784,7.26083161644933,0.179779411992296,0.999997468110514,NA
"MTND1P8",5.43650106162574,-0.107663947380062,0.630884611084581,4.91160374060192,0.766980943763857,0.987100267159894
"MTND1P9",0.680760314745155,0.959930875287052,2.33776773594264,2.93806713138856,0.938183786444474,NA
"MTND2P2",0.0963435575797833,-0.0382252619823612,7.26083161669132,0.209959776133715,0.999995346243759,NA
"MTND2P26",0.0294904550436055,0.923540439876006,7.26083161669132,0.075491015679372,0.999999917937643,NA
"MTND2P28",1174.53382362426,-0.306912023018197,0.324225632921235,14.3358713916529,0.073420298977904,0.202915913959168
"MTND2P40",0.0926019362774743,0.923513684840416,7.26083161669132,0.176578180477168,0.999997640676361,NA
"MTND2P41",0.0493162414783607,0.923539035641075,7.26083161669132,0.134733291128203,0.999999186815186,NA
"MTND3P23",0.0819489110388627,-0.0381493362280508,7.2608316166594,0.13715940701492,0.999999127487851,NA
"MTND4LP23",0.0475598787569084,-0.0381230063794829,7.26083161660967,0.193483478370549,0.999996621784948,NA
"MTND4LP30",0.0525540212035712,-0.0382281354900623,7.2608316166913,0.117230897125829,0.999999530655213,NA
"MTND4P12",0.666499935236454,-1.59476486941465,2.42015755194281,2.74854241583343,0.949133637251325,NA
"MTND4P14",0.086791435926351,-0.0382046922332709,7.26083161669094,0.174247762107431,0.999997760702225,NA
"MTND4P15",0.469179716244121,-0.0382561928817324,5.33115271308889,0.326439117546428,0.999974038786817,NA
"MTND4P23",0.205185286718022,0.92349032588848,7.26083161660235,0.361813545402278,0.999961368097985,NA
"MTND4P26",0.909824497818085,-1.37381789471888,1.78285141000349,7.79787310839932,0.453459604783146,NA
"MTND4P9",0.102736506717218,-0.999905013409361,7.26083161669129,0.214129200725402,0.999994973784663,NA
"MTND5P1",0.325322445586746,1.2379841008417,7.13922349232381,0.431599231470152,0.99992391694025,NA
"MTND5P11",1.82257191363084,-0.441109749025208,1.5518202564722,3.95345875005552,0.861297958052406,NA
"MTND5P12",0.0603081495639054,-0.0381745720136665,7.26083161669132,0.111623010303521,0.999999613356343,NA
"MTND5P14",0.0340609817702767,-0.999900835191706,7.26083161669132,0.0905900378226558,0.999999830852591,NA
"MTND5P25",0.101032145743085,-0.0384443426660686,7.26083161544191,0.37166037779425,0.999957155812535,NA
"MTND5P28",1.05222116075493,-0.0382293421386423,2.08754647181355,3.19698830936771,0.921393923687304,NA
"MTND5P31",0.0908704500485118,-1.87467702721922,7.23822959999521,0.301477821972782,0.99998092559924,NA
"MTND5P42",0.133764230622292,-0.0381974518831328,7.26083161669078,0.14504248774891,0.999998912363293,NA
"MTND5P8",0.0214055310675274,-0.0382027853578058,7.26083161669129,0.0398193570919894,0.999999993556368,NA
"MTND6P21",0.0198722806250001,-0.0382069533430751,7.26083161669132,0.0577559399328305,0.99999997168432,NA
"MTND6P4",0.127110872066795,-0.999945310974099,7.26083161650276,0.301559508290474,0.999980905538509,NA
"MTND6P5",0.08932975396384,0.923466467131854,7.26083161631524,0.158196625063074,0.999998468868622,NA
"MTNR1A",12.3900894103585,0.810228226276783,0.581438151644781,12.1242686238924,0.14574485337215,0.346051972699414
"MTO1",423.542175390191,0.0180488926352711,0.103926483979684,14.309575324433,0.0740448348555953,0.204219392217042
"MTOR",5599.37456524067,0.0873763015062205,0.0600351332618972,8.42204918149008,0.393365215715533,0.68634882400931
"MTPAP",496.614278168805,-0.119055437506819,0.141558654424581,2.26484513911305,0.971796799417845,1
"MTPN",5717.94987234809,-0.00379649010659676,0.0605319682365071,9.47077936821563,0.304149485846416,0.583656122470202
"MTR",1058.364907206,0.16217340654835,0.0942107817129877,7.17498730199389,0.517876080431777,0.811566263914698
"MTRES1",152.00592056987,-0.347656002476449,0.173939505878592,6.6104190641023,0.579187624637235,0.863251614370895
"MTREX",1773.33633890376,-0.388022845233503,0.0710450425583737,56.0540702164581,2.75327160826404e-09,4.29385714891178e-08
"MTRF1",90.5111129687783,-0.358302566255362,0.218012287162276,4.41280642437607,0.818091840868161,1
"MTRF1L",559.107371916839,-0.0532952839627365,0.0904181136232802,5.08009732979002,0.74898192880039,0.979014903633244
"MTRF1LP1",0.0804512509340631,1.81363983593311,7.23720170224459,0.243830756895342,0.999991648746801,NA
"MTRFR",364.804210382919,-0.023978849164172,0.153360972114811,1.30577665514659,0.995482796265392,1
"MTRR",670.323147618815,-0.144896776643367,0.108496770645057,10.4704034882906,0.233548480882517,0.485767350956088
"MTSS1",32.3939001975153,0.0850068401313972,0.325310801960864,9.88553017110792,0.273152338887395,0.542440335195013
"MTSS2",1708.56432889364,0.217666824455955,0.177868347041721,4.86875524159422,0.771507272114583,0.989329464223629
"MTTP",3.02773273800586,0.56720358881238,0.912733088018295,12.1350352223327,0.145279875870171,NA
"MTURN",382.068523567572,-0.165044371709882,0.157892226431155,11.02874999915,0.200075500006277,0.43570592325446
"MTUS1",1456.10024490983,0.155490522485894,0.192745940375916,3.72736673377665,0.880845748218254,1
"MTUS2",1.70439270613623,0.855727806667791,1.85130062878536,6.73239984534865,0.565760675545921,NA
"MTX1",1791.83880007625,-0.0366335084217352,0.0824251236341683,3.45097400337943,0.902961068577041,1
"MTX1LP",0.0899356185862349,-2.45922919854289,7.21381547274759,0.32612257468954,0.999974136080608,NA
"MTX2",837.287884968564,-0.194943711448159,0.07509170345971,19.7001370968032,0.0115320626929931,0.0446216198706899
"MTX3",1191.98269017029,0.475677309196148,0.137608607972164,33.2999834956057,5.43752755214847e-05,0.000381904361984896
"MUC1",473.109124518926,1.0545762490983,0.85500949578858,2.01902443953782,0.980423061632206,1
"MUC12",3.12652745471974,1.76088514936988,1.33194285232399,10.3631886736146,0.240454235191238,NA
"MUC12-AS1",1.87092722409843,-1.59712346925397,1.82663234487043,2.95743814657344,0.937000043558002,NA
"MUC13",1.41496932922193,-1.43734183621651,2.18260685425011,3.71635189214483,0.881765763691414,NA
"MUC15",96.8008129017655,0.32586974645971,0.572581734607527,1.82996430059274,0.985788204032021,1
"MUC16",5663.62788873795,-0.129696864636664,0.381840839270499,1.22402017908621,0.996398901935187,1
"MUC17",0.117671018467327,-0.999974155743493,7.26083161640177,0.300568022681553,0.999981147985327,NA
"MUC19",5.8035267275282,-0.0382597252402143,4.42653078516326,0.218382161031499,0.999994571622805,1
"MUC2",0.691865806020895,-0.917805490657646,3.05364796023322,0.583135531442707,0.999761248389502,NA
"MUC20",933.656124904607,-0.360516725471805,0.649128869190179,0.833180685175989,0.999098602463667,1
"MUC21",0.535751125396657,-0.999970321953551,3.84426043301421,2.93401187039547,0.938430095489452,NA
"MUC22",0.463282401073262,-1.43143054740649,3.58762856441425,2.26999723218405,0.971595452559404,NA
"MUC3A",20.4015099111839,0.494253923227254,0.823583307242575,4.86280396914529,0.772134182135628,0.98950219768044
"MUC4",958.873048299339,0.418235818121744,0.799349824651648,4.08615446601709,0.849267797847136,1
"MUC5AC",1.57002537508959,3.55825663723418,2.34016429684381,7.41039273332797,0.493069191839204,NA
"MUC5B",1.03380522006363,1.85437660229897,2.25005053090064,5.82483054375426,0.666846046046026,NA
"MUC6",0.381071461640426,0.860895781852403,3.60439245087626,1.03592079371893,0.998011080437538,NA
"MUC7",5.99485497008934,-1.74904913786305,1.14991492194417,5.19479851456512,0.736567379887608,0.970855064796843
"MUCL3",0.458348893177227,-1.43721481900618,5.23178460983681,0.95289305781877,0.998528834094709,NA
"MUL1",700.690351033457,-0.0657818430153578,0.0836004148715868,15.5883435232189,0.0486657782112302,0.145632400216461
"MUS81",1066.64004300589,0.483675581696803,0.0945940460359472,82.2691285724419,1.7060621378523e-14,5.30050089691564e-13
"MUSK",0.798033461896594,-0.609651429664848,2.58209573579981,3.3724576329391,0.90885968495847,NA
"MUSTN1",1.11569478748774,-3.45214780091329,2.44253746078886,6.37563831244324,0.605232387682618,NA
"MUTYH",318.035352939781,0.363664945954494,0.13128809852515,27.2423493911862,0.000641978774710495,0.00354553979968204
"MVB12A",491.15396379998,0.226166943370957,0.135878719973748,15.8519445653237,0.0445489338148746,0.135834606617145
"MVB12B",182.689936455077,0.493846707485891,0.29016449730902,5.68292811814416,0.682699684948479,0.939334535256048
"MVD",777.75495513825,-0.545830925814718,0.166737988775563,37.6230720910054,8.83638415662845e-06,7.49531621851058e-05
"MVK",550.844305766727,-0.745200924438563,0.175864471450428,59.327892818874,6.31332452233026e-10,1.0968709107053e-08
"MVP",736.741572423739,0.0184190153576809,0.413609805632848,0.642259244825311,0.999656800555954,1
"MVP-DT",46.0297446274494,-0.239431793503416,0.362112921706561,11.9427264848793,0.153777638837637,0.36049810436194
"MX1",420.228499890659,-0.155847959244962,0.488443627012928,11.8308587044788,0.158911601481312,0.369093275501522
"MX2",86.7268588879095,0.492863525279109,0.47672307622673,3.03907614307803,0.931881405228929,1
"MXD1",296.736776040558,0.840194636694022,0.129183369480883,111.456208018295,1.91093064961289e-20,1.04409297045228e-18
"MXD3",227.068503408535,-1.09130587535368,0.154949106287887,109.366349016724,5.13859975147024e-20,2.72311414923231e-18
"MXD4",916.70360445593,-0.553721459763687,0.162735697412293,34.1252032643948,3.85582327681955e-05,0.000279229980901306
"MXI1",501.953917570953,0.752103502442727,0.134940169061168,74.5691664507607,6.01637938008271e-13,1.57309457553483e-11
"MXRA5",189.339912493896,-0.113327352081863,0.166449939769442,5.57642606753058,0.694558714132816,0.947587637802175
"MXRA5Y",0.0665674332103997,-0.0381806908683805,7.26083161668878,0.190249418370339,0.999996837976448,NA
"MXRA7",1763.64821139583,-0.128842482068572,0.17926338650507,1.44815534525435,0.99353567926005,1
"MXRA8",107.076875979486,0.721906537537049,0.310810154609906,8.61365722945646,0.375927416039376,0.66741446012
"MYADM",8969.80063830367,0.457071849525129,0.241598466762666,16.2969469223675,0.0383218065510611,0.120358577760469
"MYADML2",6.67522458644834,0.482447899421729,0.635796248029188,2.68112336703285,0.952749557587302,1
"MYB",42.9018350190028,-0.120795428725673,0.279060506840716,19.9266092805579,0.0106173067294726,0.0415180713545148
"MYBBP1A",2022.54667444914,0.197856647145901,0.154916185679915,4.16955176549635,0.841510939538988,1
"MYBL1",359.34899160233,0.615340760320844,0.22033024575634,11.2345683916294,0.188759166551399,0.418130713547731
"MYBL2",6709.60570275051,0.193939467248169,0.147030037229505,9.11603913626675,0.332601864801444,0.619298026132423
"MYBPC1",0.182118732499066,1.81217186493607,7.23727516976687,0.412996137755869,0.999935737471701,NA
"MYBPC2",0.775323798921673,1.43874207653975,2.35045445675781,3.95546711964079,0.861118842125157,NA
"MYBPC3",0.0930934631081375,0.923564375083387,7.26083161669132,0.172321988759165,0.999997856421598,NA
"MYBPH",0.132525429016392,0.923367755838267,7.26083161615176,0.201196718701304,0.999996062143927,NA
"MYBPHL",0.308955135494909,0.923392322857136,7.26083161600873,0.237881355019802,0.999992416518288,NA
"MYC",1950.82098519293,0.325029865810819,0.203977976333237,60.878041807439,3.13401450389461e-10,5.65586102667541e-09
"MYCBP",996.673470690485,-0.22815806708027,0.0656820794537931,36.7510473795063,1.27877980193741e-05,0.000104714552773634
"MYCBP2",1342.48308441339,0.0680492797635974,0.0910849760829268,5.23527132755544,0.732159494702984,0.967936609629071
"MYCBP2-AS1",2.94286439522824,-0.021646571801711,1.73631628944163,7.22934112808085,0.512102899907242,NA
"MYCBPAP",0.604986295966241,0.923557686102699,2.57313278171731,5.98267648656034,0.649172476314925,NA
"MYCL",285.028435430088,0.00237502217426206,0.322490799823954,23.2237611746093,0.00308853324291713,0.0142946040392252
"MYCL-AS1",0.646940453775542,-1.06419573475827,3.21484561427144,2.34633860947595,0.968511648822919,NA
"MYCN",31.3993527202421,-1.23069814453989,0.618650543627085,9.46189117702772,0.304840519525812,0.584698950718616
"MYCNOS",0.743846075291313,0.851105050598696,4.14536121199985,1.8851024142661,0.984333907863019,NA
"MYCNUT",0.0294904550436055,0.923540439876006,7.26083161669132,0.075491015679372,0.999999917937643,NA
"MYD88",492.736724159033,-0.320617233151825,0.31267660810653,2.89748109244982,0.940625370321606,1
"MYDGF",1371.72076997331,-0.328856370981581,0.107940944328497,16.9583100712624,0.0305461330176162,0.100499060976771
"MYEF2",732.483620035414,-0.252634210499792,0.155324020547777,6.71823575016271,0.567315465059834,0.853748080907311
"MYEOV",270.413159529213,0.911659312620923,0.562512160091472,17.4559919620934,0.0256960196201413,0.0869539915764412
"MYG1",1366.05282295472,-0.0669296804218782,0.0877003377969698,4.2156429607578,0.837162028904229,1
"MYH1",0.0294904550436055,0.923540439876006,7.26083161669132,0.075491015679372,0.999999917937643,NA
"MYH10",2463.27161815889,-0.364220176994889,0.080855129154309,63.385842404981,1.00552113368056e-10,1.96454776364592e-09
"MYH11",6.89136930685701,-0.639093421780677,0.796577760345364,4.06049973799531,0.851624099095051,1
"MYH14",2700.41376388943,0.650136047318511,0.384376497307519,6.37988638064371,0.604759223651435,0.884394083872357
"MYH15",17.3035444346592,0.823107808247854,0.372453349398789,9.87077812767572,0.274213043501303,0.544201612509788
"MYH16",13.3686109636053,-0.0382254809049369,1.77351084192836,3.14602741708212,0.924861885561169,1
"MYH2",0.0606389451796493,0.923515089743749,7.26083161669132,0.0669759577698521,0.999999948982861,NA
"MYH3",64.3415788285954,0.52289023823051,0.23050183668271,17.8375847235535,0.022477649228085,0.0778343312567764
"MYH4",0.0319629910978251,-0.0382069533430749,7.26083161669132,0.109814299395902,0.999999637552448,NA
"MYH6",0.049031713065263,-0.0382735153349986,7.26083161646347,0.0585417340123904,0.999999970120981,NA
"MYH7",0.101601851511488,-0.0384597117877806,7.26083161523827,0.365968563739731,0.999959629458374,NA
"MYH7B",4.95827721521069,1.84907032719844,1.03724187340007,7.14446910615592,0.521128908654539,0.814569158294482
"MYH8",0.0522644545203889,-0.0382323168374354,7.26083161669132,0.128570161530146,0.999999324043689,NA
"MYH9",26283.78771147,0.172291125381883,0.178702798814111,4.01526668040049,0.855743424948951,1
"MYL10",0.0214055310675274,-0.0382027853578058,7.26083161669129,0.0398193570919894,0.999999993556368,NA
"MYL11",5.24665705820794,-0.652637263233676,0.784182794905645,6.78915363931227,0.559543032395679,0.847363026694976
"MYL12-AS1",4.86064982025994,-0.807819204945448,0.876326799861176,6.55795936587904,0.584986177141167,0.867967826612316
"MYL12A",5401.62055091876,-0.100702005826405,0.0743647433187517,15.6277699099433,0.0480285160768738,0.144158332494424
"MYL12B",5991.4901131113,-0.27298676536399,0.0686489785115733,21.5764898893397,0.00576388992877193,0.0246169369060354
"MYL3",0.6038849096311,-1.00002636255875,4.28410998279155,0.835889070637592,0.999087799162826,NA
"MYL4",1.50468060116247,-0.962406507419867,1.9710570772942,8.35083404894705,0.399971230213493,NA
"MYL5",72.0929766988292,0.364025431931365,0.271891864440605,3.0258348097135,0.932725816789287,1
"MYL6",7898.96502193273,-0.407840540180608,0.0696761737918995,57.6634362484359,1.33635436281057e-09,2.20568071653474e-08
"MYL6B",991.919325766585,0.25758097082889,0.0899007242707457,14.9169211720069,0.0607811495064352,0.174438926630948
"MYL7",0.0778293847924535,0.923561811672511,7.26083161668548,0.205949830917518,0.999995684817684,NA
"MYL9",827.103011084952,-0.651096113028837,0.432709036390349,4.70357171457761,0.788737823370968,0.996376529643067
"MYLIP",275.316520047527,-0.320398763156134,0.259617997344912,7.76383054386349,0.456873429358253,0.75345123732114
"MYLK",1636.32149570063,-0.653693908599429,0.372981014775798,4.46445190532245,0.812978959133431,1
"MYLK-AS1",57.4938969397194,0.407279104917299,0.199704345443981,7.52038498333374,0.481662757980669,0.777470032681876
"MYLK-AS2",0.23419353166921,0.923575433777748,7.26083161667576,0.150041303151973,0.99999875697469,NA
"MYLK2",11.7672089431917,-1.29195798350258,0.67007481729186,11.5623857594382,0.17182290738421,0.390943993036014
"MYLK3",8.21197876617775,0.600201690942909,0.548338974544927,3.64267420370689,0.887839105100588,1
"MYLK4",6.47876755173302,0.432873115602618,0.790240291360387,5.33021835670695,0.721768938404947,0.962796732841618
"MYMX",0.280299056668619,-0.0381916119648528,7.26083161668985,0.0333469893431584,0.999999996822365,NA
"MYNN",798.329251392593,0.153459524018755,0.0921440036201822,9.11545251066605,0.332650394472266,0.619298026132423
"MYO10",10829.7015790118,-0.676894984937071,0.175746959823477,18.682670685796,0.0166520115584078,0.0610766488756878
