"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ZNF207" 2863.80776675171 -0.291922454107948 0.0588703157907218 -4.95873769635793 7.09526891327642e-07 0.000828550027347854
"COPB2" 5268.07596377806 -0.262064144242169 0.0530478879575231 -4.94014284700668 7.8065359332509e-07 0.000897583491549906
"DTD1" 1113.81898844866 0.380900003514012 0.0773669688296943 4.92328973560379 8.51013084731057e-07 0.000963656271219095
"IK" 2576.32523673241 -0.258845696168221 0.0533665412194518 -4.85033675133274 1.23252039626593e-06 0.00137483051246762
"EID2" 2069.74120110037 -0.484468393740601 0.100319023533159 -4.82927740599934 1.37029398422946e-06 0.00150603369419666
"IL18R1" 146.908883458289 0.829633226966136 0.172051762146149 4.82199784888809 1.42127478886368e-06 0.00153942598000747
"CTR9" 1735.6653475765 -0.239090680503733 0.0499243698268961 -4.78905755511262 1.67566419711326e-06 0.00178903484907795
"EPRS" 6801.94510726379 0.434739187454507 0.0908451269636431 4.78549815477162 1.70563753449353e-06 0.0017953877010973
"GRPEL2" 865.395008105336 0.530056751677876 0.111028937435943 4.77404146989778 1.80565175092012e-06 0.00187426651745508
"PLIN4" 134.094853916872 0.800468460199392 0.168276822231957 4.75685510091229 1.9663220216571e-06 0.00201308277548719
"KSR1" 205.032614897238 0.580478046016813 0.12225564461946 4.74806744362309 2.05369558371411e-06 0.00207412152897916
"CARS" 1951.07423937547 0.630180032205172 0.13345527437858 4.72203167045691 2.33500310470399e-06 0.00232678389377543
"MAGED1" 3320.91990290195 -0.364382300344412 0.077624422428948 -4.69417084137331 2.67690254745618e-06 0.00263238143140375
"GRB10" 544.409001120409 1.09620883746905 0.233853964858993 4.68757858405363 2.76456557924539e-06 0.00268328017052576
"YARS" 4807.3540639304 0.466780703081778 0.100074051748811 4.66435299585365 3.09589552105998e-06 0.00296634420079408
"SCLY" 649.880178829894 0.461885155133452 0.0993863667348316 4.64736935565607 3.36194880168164e-06 0.00317692145547174
"SPAG5" 2155.42272667062 -0.472749400305097 0.101775870595693 -4.64500472988442 3.40068663612903e-06 0.00317692145547174
"RPL36A-HNRNPH2" 66.9964774733539 -9.96901320746754 2.15854599935801 -4.61839275625004 3.86723759884594e-06 0.00356817122453519
"PI15" 99.0472252717691 -1.55243307915889 0.336619365658313 -4.6118353176825 3.99129158608997e-06 0.00359389359009663
"WARS" 4192.51022205408 0.734262090857804 0.159185910423911 4.612607289819 3.97649168927044e-06 0.00359389359009663
"PCNXL2" 564.060472898193 0.462547107401493 0.100803877126697 4.58858449283781 4.46261679573253e-06 0.00397045391483174
"UHRF1BP1" 1230.48150849836 0.613465554261147 0.13445972920286 4.56244823560226 5.05605616510541e-06 0.00444552251241551
"CBS" 4390.0179292849 0.560247872037899 0.123486350067796 4.53692146322499 5.70813513401662e-06 0.00496050217878914
