"gene" "h24_45vD_log2FoldChange" "h24_45vD_padj" "h24_45v30_log2FoldChange" "h24_45v30_padj" "h24_30vD_log2FoldChange" "h24_30vD_padj" "h8_45vD_log2FoldChange" "h8_45vD_padj" "h8_45v30_log2FoldChange" "h8_45v30_padj" "h8_30vD_log2FoldChange" "h8_30vD_padj"
"CDH6" -2.05049368341019 1.83878399416644e-16 -1.34012853481711 6.81974947784186e-06 -0.710365148593082 0.314416826445016 -0.5055886622893 1.35891718923667 -0.425017834520034 5.99937842076246 -0.0805708277692653 5.99931127345856
"DIRAS2" -1.55793908679906 2.0051254251826e-16 -1.11884649960667 2.49535278026421e-07 -0.439092587192392 0.94141382231779 0.272431038348625 2.87102600540192 -0.0307249468164132 5.99937842076246 0.303155985165038 5.99931127345856
"EIF4EBP1" 1.42386870796719 2.17030255162226e-16 0.486337998619519 0.152317548874467 0.937530709347673 7.07573055733189e-06 0.867111997214119 5.74028122766955e-05 0.41409136067284 3.06374889319363 0.453020636541279 3.97897407989565
"PYCR1" 1.47712610965482 2.5862781574587e-16 0.564593340906893 0.0595081220883323 0.912532768747927 5.57790058979351e-05 0.969294529465521 7.84181494089587e-06 0.355662408435626 4.82523178638987 0.613632121029895 0.699032570940847
"PKN1" 0.778953050230297 3.42955690796311e-16 0.448808251864513 0.000164104561523096 0.330144798365784 0.0652319587659521 0.379649434952899 0.00908343925591892 0.0967033018698081 5.99937842076246 0.28294613308309 2.40674660815483
"PPP1R15A" 2.48596197215636 4.31729902015418e-16 1.38780207463957 0.000313759260991432 1.09815989751679 0.0416686872528451 1.29525269107669 0.00234843592955256 0.851084900516541 1.73658679625318 0.444167790560149 5.99931127345856
"FAM64A" -1.0220442627632 4.67187333511927e-16 -0.731604845827002 8.18452124613858e-07 -0.290439416936201 0.869764107913928 -0.2808426626598 0.945192186708573 -0.434622525354308 NA 0.153779862694508 5.99931127345856
"RABEPK" 0.73830887248905 5.21601002569393e-16 0.451867563730239 4.48220707297874e-05 0.286441308758811 0.18309244034601 0.289600947653068 0.137102555883067 0.16518684500707 5.99937842076246 0.124414102645999 5.99931127345856
"RNF41" 0.925350974969735 5.84692337083218e-16 0.346724800522265 0.0781212428752255 0.57862617444747 5.62101447337329e-05 0.710254964969329 3.93817334995103e-08 0.374231045657073 0.579080917860162 0.336023919312256 2.52737427879508
"PCNXL2" 0.880062596316392 5.96943700514499e-16 0.417515488914899 0.00476959729404395 0.462547107401493 0.00397045391483174 0.463718811884015 0.00366568008166248 0.186756888452045 5.99937842076246 0.276961923431971 4.82142798489952
"ISCU" 0.661087320602564 6.51674121788744e-16 0.497054979630491 7.77990521562799e-08 0.164032340972072 1.66618933193778 0.0724750623132295 4.4879422720746 0.112527987688902 5.99937842076246 -0.0400529253756729 5.99931127345856
"MSC" 2.63523553590589 9.56624889601725e-16 1.33926953866026 0.00178668310878992 1.29596599724563 0.0124250689142193 1.51533424301798 0.000699246222113656 1.08858415454991 NA 0.42675008846807 5.99931127345856
