"gene" "h24_45vD_log2FoldChange" "h24_45vD_padj" "h24_45v30_log2FoldChange" "h24_45v30_padj" "h24_30vD_log2FoldChange" "h24_30vD_padj" "h8_45vD_log2FoldChange" "h8_45vD_padj" "h8_45v30_log2FoldChange" "h8_45v30_padj" "h8_30vD_log2FoldChange" "h8_30vD_padj"
"RBP1" 0.930916033146282 7.19139941582588e-05 NA NA NA NA NA NA NA NA NA NA
"SF3A1" -0.310572739570446 7.30473621015104e-05 NA NA NA NA NA NA NA NA NA NA
"TCEAL8" -0.525470375932289 7.40132113740431e-05 NA NA NA NA NA NA NA NA NA NA
"CAPN12" 1.33866258157138 7.42416172101764e-05 NA NA NA NA NA NA NA NA NA NA
"DNMT3B" 1.2269867048313 7.49557474218376e-05 NA NA NA NA NA NA NA NA NA NA
"MLLT3" -0.789937214123088 7.51090086349747e-05 NA NA NA NA NA NA NA NA NA NA
"PSMD3" -0.413850989117255 7.51090086349747e-05 NA NA NA NA NA NA NA NA NA NA
"MPHOSPH10" -0.416960295995779 7.5354636884784e-05 NA NA NA NA NA NA NA NA NA NA
"NPDC1" 0.373212640020507 7.60147614053488e-05 0.326904778596379 0.0042375928804635 NA NA NA NA NA NA NA NA
"RGL3" 0.625762010371702 7.62549853035361e-05 NA NA NA NA NA NA NA NA NA NA
"HMGCR" -0.926955790536346 7.778123183552e-05 NA NA NA NA NA NA NA NA NA NA
"RCN2" -0.336557192725957 7.78210314999792e-05 NA NA NA NA NA NA NA NA NA NA
"ABLIM3" 0.92561370364571 7.83569914244449e-05 NA NA NA NA NA NA NA NA NA NA
"SMC2" -0.542973928319691 7.83650890747179e-05 NA NA NA NA NA NA NA NA NA NA
"IMPACT" 0.577423901197211 7.8538196163179e-05 NA NA NA NA NA NA NA NA NA NA
"CASK" 0.457764455895072 7.87712788906736e-05 NA NA NA NA NA NA NA NA NA NA
"G2E3" -0.647936267228916 7.9947129805803e-05 NA NA NA NA NA NA NA NA NA NA
"OIP5" -0.628015342693232 8.02426013427671e-05 NA NA NA NA NA NA NA NA NA NA
"TCP1" -0.391381086303205 8.05387975454608e-05 NA NA NA NA NA NA NA NA NA NA
"TXNRD1" 1.05285684812864 8.1106708089986e-05 NA NA NA NA NA NA NA NA NA NA
"EEF1A2" 0.735529362896504 8.14741257574425e-05 NA NA NA NA NA NA NA NA NA NA
"DBI" -0.488458037154667 8.21176400254947e-05 NA NA NA NA NA NA NA NA NA NA
"FTSJD1" 0.504075688663117 8.21176400254947e-05 NA NA NA NA NA NA NA NA NA NA
"SLC4A1AP" -0.300660468637167 8.44423536814569e-05 NA NA NA NA NA NA NA NA NA NA
"SNRPF" -0.467033807107112 8.44423536814569e-05 NA NA NA NA NA NA NA NA NA NA
"CORO1C" -0.360288959276828 8.44643744426499e-05 NA NA NA NA NA NA NA NA NA NA
"SH3PXD2A" 1.25312019834474 8.57286586539332e-05 NA NA NA NA NA NA NA NA NA NA
"TTC39A" 0.650973587308278 8.57286586539332e-05 NA NA NA NA NA NA NA NA NA NA
"ANXA3" 0.446835084924158 8.61463348630956e-05 NA NA NA NA NA NA NA NA NA NA
"FAM100B" 0.556727269653214 8.62971509158388e-05 NA NA NA NA NA NA NA NA NA NA
"ATP5J" -0.345891165221862 8.67309191457585e-05 NA NA NA NA NA NA NA NA NA NA
"SBDS" 0.370338105139829 8.81520977647164e-05 NA NA NA NA NA NA NA NA NA NA
"PARP12" 0.78273904270942 8.84399290716169e-05 NA NA NA NA NA NA NA NA NA NA
"ARVCF" 0.481221998962646 8.85791888505042e-05 NA NA NA NA NA NA NA NA NA NA
"TXLNG" 0.418378659002992 8.86195883792705e-05 NA NA NA NA NA NA NA NA NA NA
"ZNF410" 0.447690290923259 8.88618354946263e-05 NA NA NA NA NA NA NA NA NA NA
"FYN" 0.936897282055414 8.94184206955041e-05 NA NA NA NA NA NA NA NA NA NA
"BTG1" 1.23509112471734 9.0545682150637e-05 NA NA NA NA NA NA NA NA NA NA
"AMOTL2" 0.535347134606479 9.08199931179418e-05 NA NA NA NA NA NA NA NA NA NA
"PEBP1" -0.390760565009961 9.08199931179418e-05 NA NA NA NA NA NA NA NA NA NA
"ZNF740" 0.304328163377548 9.13834241532442e-05 NA NA NA NA NA NA NA NA NA NA
"SGK223" 1.01956445657804 9.36351554926094e-05 NA NA NA NA NA NA NA NA NA NA
"ZFYVE9" 0.459843092676432 9.37155083851746e-05 NA NA NA NA NA NA NA NA NA NA
"MTIF2" 0.526447537001565 9.42361891614484e-05 0.450272376478649 0.00686070227915598 NA NA NA NA NA NA NA NA
"WRAP53" -0.618184472155374 9.46336318125225e-05 NA NA NA NA NA NA NA NA NA NA
"RAD21" -0.387916349674832 9.49847954985042e-05 NA NA NA NA NA NA NA NA NA NA
"C15orf23" -0.586655350967092 9.51309709103542e-05 NA NA NA NA NA NA NA NA NA NA
"NDST1" -0.635177220084523 9.5509503818045e-05 NA NA NA NA NA NA NA NA NA NA
"POLR2B" -0.300116566231646 9.60557818746159e-05 NA NA NA NA NA NA NA NA NA NA
"UBTD1" -0.530671483931276 9.62540607846122e-05 NA NA NA NA NA NA NA NA NA NA
"HMGB2" -0.57267091095862 9.64781666220247e-05 NA NA NA NA NA NA NA NA NA NA
"LMO7" -0.781718382690288 9.64781666220247e-05 NA NA NA NA NA NA NA NA NA NA
"PPIG" -0.468206302458308 9.64781666220247e-05 NA NA NA NA NA NA NA NA NA NA
"ZNF26" 0.681517037261412 9.64781666220247e-05 NA NA NA NA NA NA NA NA NA NA
"DNHD1" 1.04497625553076 9.65927743696785e-05 NA NA NA NA NA NA NA NA NA NA
"ESPL1" -0.779116777986173 9.70506843926277e-05 -0.657555136759571 0.00821633429085333 NA NA NA NA NA NA NA NA
"RTF1" -0.330021852398368 9.70506843926277e-05 NA NA NA NA NA NA NA NA NA NA
"RYR2" 0.914999566600439 9.70506843926277e-05 NA NA NA NA NA NA NA NA NA NA
"YLPM1" -0.393290677489616 9.72092611367245e-05 NA NA NA NA NA NA NA NA NA NA
"PDE2A" 1.89448438230126 9.78813077869812e-05 NA NA NA NA NA NA NA NA NA NA
"DNTTIP2" -0.419930733509285 9.87246996857436e-05 NA NA NA NA NA NA NA NA NA NA
"SACM1L" -0.372642718454886 0.000100044458876979 NA NA NA NA NA NA NA NA NA NA
"WDR33" -0.365301817143481 0.000103095568268711 NA NA NA NA -0.322137218754181 0.009437418081742 NA NA NA NA
"DCAF7" -0.249568265126772 0.000103095568268711 NA NA NA NA NA NA NA NA NA NA
"FRMPD1" -3.05471046054446 0.000105587979633669 NA NA NA NA NA NA NA NA NA NA
"PITPNM3" 0.510283459412708 0.000106637788299961 NA NA NA NA NA NA NA NA NA NA
"RELB" 1.14062731070111 0.000106637788299961 NA NA NA NA NA NA NA NA NA NA
"GGA2" -0.517599483031654 0.000107089978083617 NA NA NA NA NA NA NA NA NA NA
"SOCS7" 0.629071228347843 0.000107947103908506 NA NA NA NA NA NA NA NA NA NA
"DYNC1I2" -0.390863324660635 0.000109020699475516 NA NA NA NA NA NA NA NA NA NA
"HMBOX1" 1.0869911951121 0.000109945642864986 NA NA NA NA NA NA NA NA NA NA
"EPAS1" 0.708030768470292 0.000110619090650123 NA NA NA NA NA NA NA NA NA NA
"YDJC" 0.717012393660488 0.000112113544808408 NA NA NA NA NA NA NA NA NA NA
"FAM102B" -0.838065546033198 0.000112507615337986 NA NA NA NA NA NA NA NA NA NA
"FOXQ1" 1.53167109055032 0.000112507615337986 NA NA NA NA NA NA NA NA NA NA
"SLCO4A1" 0.985621713106798 0.000112694515964744 NA NA NA NA NA NA NA NA NA NA
"CTAGE5" 1.68543604420653 0.000115157678418919 NA NA NA NA NA NA NA NA NA NA
"MAGI3" -0.749943797236292 0.000115157678418919 NA NA NA NA NA NA NA NA NA NA
"LACC1" 0.942059156942269 0.000116764834183927 NA NA NA NA NA NA NA NA NA NA
"MEIS1" -0.95235943972166 0.000118339705355937 NA NA NA NA NA NA NA NA NA NA
"ADAP1" 0.596640121076308 0.000119213515411335 NA NA NA NA NA NA NA NA NA NA
"HIST1H2AE" -1.51138603731363 0.000120395669492298 NA NA NA NA NA NA NA NA NA NA
"HNRNPD" -0.391460514737307 0.000120574469918011 NA NA NA NA NA NA NA NA NA NA
"PSMD12" -0.354447042348973 0.000122081889060602 NA NA NA NA NA NA NA NA NA NA
"MYL6" -0.302942436205456 0.000122438527009778 NA NA NA NA NA NA NA NA NA NA
"DCTD" 0.331258645048572 0.000122464662278607 NA NA NA NA NA NA NA NA NA NA
"CSNK1A1" 0.493229847929228 0.000122664029295721 NA NA NA NA NA NA NA NA NA NA
"LONRF3" 1.49475372556781 0.000123929995496436 NA NA NA NA NA NA NA NA NA NA
"RAB11FIP4" -0.869162927799299 0.000126548052089536 NA NA NA NA NA NA NA NA NA NA
"ANAPC16" 0.295777127030411 0.000127376660917872 NA NA NA NA NA NA NA NA NA NA
"MAPK6" 0.512267996110727 0.000128369168583469 NA NA NA NA NA NA NA NA NA NA
"LFNG" -0.896758362858973 0.000128764259610954 NA NA NA NA NA NA NA NA NA NA
"OSMR" 0.610843577353255 0.000129462943084168 NA NA NA NA NA NA NA NA NA NA
"ZNF146" 0.448796892740626 0.000130821170194922 NA NA NA NA NA NA NA NA NA NA
"CCDC64B" 1.1812150613779 0.00013191146578637 NA NA NA NA NA NA NA NA NA NA
"ZDBF2" 0.659965916757084 0.000132527877614474 NA NA NA NA NA NA NA NA NA NA
"NINJ1" 0.843971613002611 0.000133318783127605 NA NA NA NA NA NA NA NA NA NA
"HSPB1" -0.685421151029107 0.000134134568481234 -0.630954843712971 0.0028389419071168 NA NA NA NA NA NA NA NA
"STARD4" -1.1514809313838 0.000134562891414488 NA NA NA NA NA NA NA NA NA NA
"GPSM2" -0.711323428803385 0.000135860213182873 NA NA NA NA NA NA NA NA NA NA
"QPRT" -0.392902999789721 0.000136238971479279 -0.395165909508992 0.000734319810723882 NA NA NA NA NA NA NA NA
"NUCKS1" -0.288607599220214 0.000137038656349483 NA NA NA NA NA NA NA NA NA NA
"ZCCHC7" 0.444991276439097 0.000140077651448024 NA NA NA NA NA NA NA NA NA NA
"HMGB3" -0.584685081484696 0.000140098556738988 NA NA NA NA NA NA NA NA NA NA
"KLHL5" 0.50747234716429 0.000144488151145877 NA NA NA NA NA NA NA NA NA NA
"SIGIRR" 0.691794775614144 0.000144771793587203 NA NA NA NA NA NA NA NA NA NA
"C4orf3" -0.484449046569747 0.000145422737081582 NA NA NA NA NA NA NA NA NA NA
"FAM86B1" 1.03361225743409 0.000145809432770319 NA NA NA NA NA NA NA NA NA NA
"FZD4" -0.999233148310628 0.0001468554831113 NA NA NA NA NA NA NA NA NA NA
"UBAC1" -0.442018468443346 0.000149897595745922 NA NA NA NA NA NA NA NA NA NA
"FAM220A" 0.39105902475589 0.000150075157523903 NA NA NA NA NA NA NA NA NA NA
"AKAP2" 0.804420766319092 0.000150231875048096 NA NA NA NA NA NA NA NA NA NA
"TM7SF2" -0.751194302794275 0.000151047615255141 NA NA NA NA NA NA NA NA NA NA
"CALM1" -0.324942692717204 0.000151318163388048 NA NA NA NA NA NA NA NA NA NA
"ACAT2" -0.804677546703452 0.000154588219962769 NA NA NA NA NA NA NA NA NA NA
"MRPL50" -0.416948241000982 0.000155798539560106 NA NA NA NA NA NA NA NA NA NA
"BMPER" -1.34297939703309 0.000156141119505722 NA NA NA NA NA NA NA NA NA NA
"ALYREF" -0.612974988734788 0.000159828774133528 NA NA NA NA NA NA NA NA NA NA
"CBX3" -0.405668625660705 0.00016052445012206 NA NA NA NA NA NA NA NA NA NA
"EDC4" -0.354217944467182 0.00016294299831621 NA NA NA NA NA NA NA NA NA NA
"ARRB1" -0.641720173596861 0.000164070200089075 -0.558874477601657 0.00837397973755734 NA NA NA NA NA NA NA NA
"HJURP" -0.910805217582176 0.000165638279314014 NA NA NA NA NA NA NA NA NA NA
"KIF18B" -0.803875063729792 0.00016610448007741 NA NA NA NA NA NA NA NA NA NA
"SDPR" -1.64280864091511 0.00016610448007741 NA NA NA NA NA NA NA NA NA NA
"DUSP15" 1.68783409442491 0.000166208447118629 NA NA NA NA NA NA NA NA NA NA
"PASK" -0.62227441768688 0.000166312768202104 NA NA NA NA NA NA NA NA NA NA
"APAF1" -0.763439810274612 0.000167650029093251 NA NA NA NA NA NA NA NA NA NA
"LURAP1L" 2.88340137905305 0.000168326025545704 NA NA NA NA NA NA NA NA NA NA
"IGFBP3" -0.634689149805055 0.000168923277989191 NA NA NA NA NA NA NA NA NA NA
"ZNF773" 0.740115679498797 0.000169210647491378 NA NA NA NA NA NA NA NA NA NA
"LDLRAP1" 0.467998022128335 0.000171596138014987 NA NA NA NA NA NA NA NA NA NA
"ACAP2" 0.614881317651098 0.000171997418803864 NA NA NA NA NA NA NA NA NA NA
"AZI2" 0.423935860995991 0.000174610709084924 0.377058363936366 0.00686638985943279 NA NA NA NA NA NA NA NA
"EXOSC10" -0.314122315837979 0.000179307795189835 NA NA NA NA NA NA NA NA NA NA
"STAC" 1.19678921940518 0.000179307795189835 NA NA NA NA NA NA NA NA NA NA
"KDM5C" 0.277006478457589 0.000181509558792756 0.242870711895857 0.00746330411828396 NA NA NA NA NA NA NA NA
"G0S2" 3.2128030613767 0.000183224261377169 NA NA NA NA NA NA NA NA NA NA
"PALLD" -0.390072654622739 0.000185912657372137 NA NA NA NA NA NA NA NA NA NA
"PHKA1" 0.542886009972468 0.000185912657372137 NA NA NA NA NA NA NA NA NA NA
"USP48" -0.519016841161534 0.000187050296398624 NA NA NA NA NA NA NA NA NA NA
"TSC22D3" 1.20360622271638 0.0001876247380828 NA NA NA NA 1.24332305465098 0.00128637021135987 NA NA NA NA
"TMEM182" 0.94487978807484 0.000188504247491561 NA NA NA NA NA NA NA NA NA NA
"TPGS2" -0.341018784564621 0.000189183676724085 NA NA NA NA NA NA NA NA NA NA
"MTRNR2L1" 0.887513918869592 0.000190583029044046 0.946945462702334 0.000308309702427714 NA NA NA NA NA NA NA NA
"RBBP4" -0.264195192149535 0.000192696849993055 -0.244461911465336 0.00373721537215141 NA NA NA NA NA NA NA NA
"MAPK13" 0.736449679871267 0.000194365613356843 NA NA NA NA NA NA NA NA NA NA
"NR1H2" 0.411444322688755 0.000194502536556364 NA NA NA NA NA NA NA NA NA NA
"SOD1" -0.283890844611009 0.000194502536556364 NA NA NA NA NA NA NA NA NA NA
"MAPK8IP1" -0.36710013142149 0.000196573642606422 NA NA NA NA NA NA NA NA NA NA
"SF3B4" -0.356528419442989 0.000196573642606422 NA NA NA NA NA NA NA NA NA NA
"URI1" 0.284223844317192 0.000196992219752686 NA NA NA NA NA NA NA NA NA NA
"SMTN" -0.684277879569584 0.000200133439069683 NA NA NA NA NA NA NA NA NA NA
"LRRFIP2" 0.58132103207688 0.000200358840479933 NA NA NA NA NA NA NA NA NA NA
"HNRPDL" -0.558717029316531 0.000200718988035355 NA NA NA NA NA NA NA NA NA NA
"METAP2" -0.314695635088972 0.000200718988035355 NA NA NA NA NA NA NA NA NA NA
"PPM1A" 0.373807205133208 0.000201048779797758 NA NA NA NA NA NA NA NA NA NA
"KLF13" 0.713132128606922 0.000201525851849643 0.634274097868585 0.00640699292576901 NA NA NA NA NA NA NA NA
"PRIMA1" -0.951726578861632 0.000201525851849643 NA NA NA NA NA NA NA NA NA NA
"RFT1" 0.320802345428905 0.000201525851849643 NA NA NA NA NA NA NA NA NA NA
"ETV4" 1.02388473881231 0.000201954727716634 NA NA NA NA NA NA NA NA NA NA
"SNRPG" -0.500809644290844 0.000201954727716634 NA NA NA NA NA NA NA NA NA NA
"KPNA3" -0.475559705902578 0.000202274895365418 NA NA NA NA NA NA NA NA NA NA
"POLR2K" -0.324588050817178 0.000203767678883081 NA NA NA NA NA NA NA NA NA NA
"CCDC130" 0.546907626286412 0.000204852311321395 NA NA NA NA NA NA NA NA NA NA
"SMARCA2" -0.892647491940903 0.000206068893699457 NA NA NA NA NA NA NA NA NA NA
"C19orf48" 0.622414209120785 0.000206645522773412 NA NA NA NA NA NA NA NA NA NA
"IER3" 1.9190035174533 0.000206645522773412 NA NA NA NA NA NA NA NA NA NA
"LOC100862671" 0.52209946885363 0.000206645522773412 NA NA NA NA NA NA NA NA NA NA
"TRPV6" 3.47346638240485 0.000209366079855598 NA NA NA NA NA NA NA NA NA NA
"ICA1" 0.767417913551135 0.000210611346296134 NA NA NA NA NA NA NA NA NA NA
"DDIT4" 2.73342274450075 0.000214417709439379 NA NA NA NA NA NA NA NA NA NA
"ATP8B1" -0.566572969852074 0.000214765318189258 NA NA NA NA NA NA NA NA NA NA
"UTRN" -0.489748739652915 0.000222079827445085 NA NA NA NA NA NA NA NA NA NA
"AGL" -0.516307210549475 0.000222420146995601 NA NA NA NA NA NA NA NA NA NA
"LRRTM1" -2.97525957083454 0.000222420146995601 NA NA NA NA NA NA NA NA NA NA
"EMID2" -1.01880972636377 0.000223580378878394 NA NA NA NA NA NA NA NA NA NA
"LSS" -0.765896014298569 0.000225248630964385 NA NA NA NA NA NA NA NA NA NA
"TARS" 0.427773280533101 0.000230725057002842 NA NA NA NA 0.52698053502454 1.4184184206029e-05 NA NA NA NA
"SUMO2" -0.30210986944274 0.000231029741915982 -0.300365628237214 0.00137497210129063 NA NA NA NA NA NA NA NA
"MVD" -0.771238834985975 0.000231029741915982 NA NA NA NA NA NA NA NA NA NA
"PTPRS" -0.363566301939512 0.000232161698997173 NA NA NA NA NA NA NA NA NA NA
"SSR2" -0.22918979120962 0.000232687437763445 NA NA NA NA NA NA NA NA NA NA
"CYP4F11" 1.19248572259776 0.000233692185948651 NA NA NA NA NA NA NA NA NA NA
"CDKN2D" -0.811823062283575 0.000234943953899985 NA NA NA NA NA NA NA NA NA NA
"C10orf81" -2.83876045279255 0.000235268797437288 NA NA NA NA NA NA NA NA NA NA
"GNAI2" -0.284976152229746 0.00023529458216513 NA NA NA NA NA NA NA NA NA NA
"FZD2" -0.840589309770967 0.00023662796052967 NA NA NA NA NA NA NA NA NA NA
"SLC9A3R1" -0.434810085621536 0.00024063697155734 NA NA NA NA NA NA NA NA NA NA
"ZNF295" 0.830237654298909 0.000246897031647515 NA NA NA NA NA NA NA NA NA NA
"ENTPD2" -0.708840824778606 0.000247010443077031 NA NA NA NA NA NA NA NA NA NA
"SPCS2" -0.38483236426378 0.000247010443077031 NA NA NA NA NA NA NA NA NA NA
"TTC30B" -0.927207414417478 0.000247433318182333 NA NA NA NA NA NA NA NA NA NA
"PDIA4" -0.407608654721576 0.000249852288705714 NA NA NA NA NA NA NA NA NA NA
"UQCR10" -0.418862568372481 0.000249852288705714 NA NA NA NA NA NA NA NA NA NA
"PIK3R1" -0.505335299640155 0.000250539489765949 NA NA NA NA NA NA NA NA NA NA
"HNRNPC" -0.286410390511151 0.000252218370476642 NA NA NA NA NA NA NA NA NA NA
"SNX3" -0.314226922688223 0.000255281135793333 NA NA NA NA NA NA NA NA NA NA
"PLLP" -0.490380628052273 0.000255508131739304 NA NA NA NA NA NA NA NA NA NA
"DAB2IP" -0.438726849260789 0.00025757051325793 NA NA NA NA NA NA NA NA NA NA
"BICD1" 0.485805826430238 0.000258571633816455 NA NA NA NA NA NA NA NA NA NA
"NKRF" -0.386986606047663 0.000259689759050578 -0.374577021718702 0.00277688118621915 NA NA NA NA NA NA NA NA
"TARDBP" -0.363912022300596 0.000261233665073371 NA NA NA NA -0.338610546265359 0.00861756343221462 NA NA NA NA
"CCDC171" 1.04001651970858 0.00026398787442072 NA NA NA NA NA NA NA NA NA NA
"FAM217B" -0.474714233667839 0.00026398787442072 NA NA NA NA NA NA NA NA NA NA
"UGDH" -0.81092423087334 0.000265163141710861 NA NA NA NA NA NA NA NA NA NA
"FAM72D" -0.798269583864715 0.000265645654738772 NA NA NA NA NA NA NA NA NA NA
"KDM1A" -0.452632382174293 0.00026760509913301 NA NA NA NA NA NA NA NA NA NA
"GGT7" 0.478952863772172 0.000268015968342101 NA NA NA NA NA NA NA NA NA NA
"MDFI" 1.22528350347839 0.000268194249921931 NA NA NA NA NA NA NA NA NA NA
"HTATSF1" -0.326311642104739 0.000269015949475372 NA NA NA NA NA NA NA NA NA NA
"NGEF" 1.33118060766512 0.000275698282839079 NA NA NA NA NA NA NA NA NA NA
"DUS4L" 0.66247667132999 0.000283065715496615 0.603088175019128 0.00680014214939419 NA NA NA NA NA NA NA NA
"SLC38A4" -1.60548848236196 0.000284548967073864 NA NA NA NA NA NA NA NA NA NA
"NUDT4" 0.41090720277426 0.000287371649211972 NA NA NA NA NA NA NA NA NA NA
"RBM12" -0.577976895023547 0.000288105574716116 NA NA NA NA NA NA NA NA NA NA
"CCDC117" -0.471098627886321 0.000292090530060258 NA NA NA NA NA NA NA NA NA NA
"HPS6" -0.500321011820224 0.000292090530060258 NA NA NA NA NA NA NA NA NA NA
"SCD" -0.663808858348868 0.000296166183961271 NA NA NA NA NA NA NA NA NA NA
"ZMYND8" -0.511459195427526 0.000299193592779549 NA NA NA NA NA NA NA NA NA NA
"PRPF6" -0.281668233611769 0.000300769013646348 NA NA NA NA NA NA NA NA NA NA
"ZBED3" 0.998957559703187 0.000301455851097579 NA NA NA NA 1.04315731390252 0.00299432462777258 NA NA NA NA
"NSDHL" -0.620468134332463 0.000301455851097579 NA NA NA NA NA NA NA NA NA NA
"SH3TC1" 1.6814890847089 0.000302282465908824 NA NA NA NA NA NA NA NA NA NA
"IFIT1" -1.50362956118362 0.000306918391818 NA NA NA NA NA NA NA NA NA NA
"CD55" 1.08135715663037 0.00030796104745993 NA NA NA NA NA NA NA NA NA NA
"DYNLL2" 0.367967453314408 0.00030796104745993 NA NA NA NA NA NA NA NA NA NA
"CD200" -1.182560050052 0.000308528427183801 NA NA NA NA NA NA NA NA NA NA
"NUMA1" -0.271566298895158 0.000308563009112341 NA NA NA NA NA NA NA NA NA NA
"RNF125" 1.24804277646165 0.000310701264293853 NA NA NA NA NA NA NA NA NA NA
"AMMECR1" -0.521154200677718 0.000313203069146409 NA NA NA NA NA NA NA NA NA NA
"TMEM48" -0.394382217265072 0.000318357885904626 NA NA NA NA NA NA NA NA NA NA
"ALDH2" 0.747823692610762 0.000322947031912745 NA NA NA NA NA NA NA NA NA NA
"ZSCAN5A" -0.903440601588635 0.000323387242388728 NA NA NA NA NA NA NA NA NA NA
"PSPH" 0.602756883017418 0.000324618777981182 NA NA NA NA 1.04630074686376 4.32597419122127e-11 NA NA NA NA
"MCM10" -0.626656932240242 0.00032927451152039 NA NA NA NA NA NA NA NA NA NA
"MATR3" -0.317109249336259 0.000329294918937065 NA NA NA NA NA NA NA NA NA NA
"ZZZ3" 0.376460523081825 0.000330245832051738 NA NA NA NA NA NA NA NA NA NA
"CCDC122" 1.05218796921859 0.000334199750350345 NA NA NA NA NA NA NA NA NA NA
"SLC12A7" 0.535132454289074 0.000340246947871544 NA NA NA NA NA NA NA NA NA NA
"ATAD1" 0.30866917266035 0.00034599700380466 NA NA NA NA NA NA NA NA NA NA
"NCAPG2" -0.499261446647394 0.000349325641092178 NA NA NA NA NA NA NA NA NA NA
"PSMD6" -0.368613142245044 0.000353195087651984 NA NA NA NA NA NA NA NA NA NA
"TRIB1" 1.08992063195088 0.000353195087651984 NA NA NA NA NA NA NA NA NA NA
"BBOX1" -1.36301828684424 0.000355614052781861 NA NA NA NA NA NA NA NA NA NA
"LDLR" -0.728648616226555 0.000356046568718715 -0.666484196118376 0.00636554897746765 NA NA NA NA NA NA NA NA
"BOD1" 0.508630759968948 0.000357080161634851 NA NA NA NA NA NA NA NA NA NA
"ATF3" 3.1121862737859 0.000360776903388419 NA NA NA NA NA NA NA NA NA NA
"RERE" -0.418650060865878 0.000365627188761482 NA NA NA NA NA NA NA NA NA NA
"FAM115A" -0.499623985972144 0.000366716770179046 NA NA NA NA NA NA NA NA NA NA
"LTB4R" 0.830830032784325 0.000366741084056611 0.794348114405369 0.00374321816042764 NA NA NA NA NA NA NA NA
"PREP" -0.338780121804575 0.000366817461838093 NA NA NA NA NA NA NA NA NA NA
"SH2D3A" 0.605943274524011 0.000367932951168038 NA NA NA NA NA NA NA NA NA NA
"HOXD8" 0.848547855528644 0.000367998192181307 0.883664062937416 0.0011137073095883 NA NA NA NA NA NA NA NA
"FBXW4" 0.569603757943888 0.000369966044590642 NA NA NA NA NA NA NA NA NA NA
"XPO5" 0.364627733469147 0.000370816612860192 NA NA NA NA NA NA NA NA NA NA
"ETS2" 0.737171308752884 0.000370903981909121 NA NA NA NA NA NA NA NA NA NA
"MARS" 0.611835627013099 0.000372023547627764 NA NA NA NA NA NA NA NA NA NA
"RP2" -0.740632664480995 0.000372229130922724 NA NA NA NA NA NA NA NA NA NA
"ARHGEF40" -0.494492779129818 0.000373762758201002 NA NA NA NA NA NA NA NA NA NA
"TMEM97" -0.834388979546447 0.000375185541466563 NA NA NA NA NA NA NA NA NA NA
"EIF2AK3" -0.585402787085014 0.00037734043231789 NA NA NA NA NA NA NA NA NA NA
"H3F3A" -0.312736004748129 0.00037734043231789 NA NA NA NA NA NA NA NA NA NA
"SLC39A1" -0.383316586117671 0.000382126745219943 NA NA NA NA NA NA NA NA NA NA
"CDC27" -0.381438603620639 0.000390959023834467 NA NA NA NA NA NA NA NA NA NA
"C17orf48" 0.850386853089135 0.000393584007834255 NA NA NA NA NA NA NA NA NA NA
"SCNM1" 0.457828005607448 0.000394544895341789 NA NA NA NA NA NA NA NA NA NA
"STK40" 0.648111993998081 0.000399889652116806 NA NA NA NA NA NA NA NA NA NA
"TIMP4" 2.68016704410376 0.000404434307325231 NA NA NA NA NA NA NA NA NA NA
"GLI4" 0.712856094658771 0.000405728340042044 NA NA NA NA NA NA NA NA NA NA
"C14orf2" -0.352441081088857 0.000407775942492984 NA NA NA NA NA NA NA NA NA NA
"TOP2B" -0.339745796048813 0.000409786010108259 NA NA NA NA NA NA NA NA NA NA
"VDAC3" -0.413043963525042 0.000411962319144685 NA NA NA NA NA NA NA NA NA NA
"ZFP28" 0.661660415314166 0.000412277367379592 NA NA NA NA NA NA NA NA NA NA
"PCGF5" 0.536418687930868 0.000412621272878998 NA NA NA NA NA NA NA NA NA NA
"TMEM167B" 0.44186018250866 0.000412621272878998 NA NA NA NA NA NA NA NA NA NA
"TRMT61A" 0.588334475439429 0.000413372012628262 NA NA NA NA NA NA NA NA NA NA
"INTS10" 0.309399756275775 0.000416172225262938 NA NA NA NA NA NA NA NA NA NA
"AXIN2" -1.59265506965867 0.000424501621502834 NA NA NA NA NA NA NA NA NA NA
"RCC2" 0.375253532317545 0.000424501621502834 NA NA NA NA NA NA NA NA NA NA
"SH3BP2" 0.956617021137396 0.000424501621502834 NA NA NA NA NA NA NA NA NA NA
"PPM1E" 2.05951325766693 0.000425086638173596 NA NA NA NA NA NA NA NA NA NA
"ANKFY1" -0.30210628362503 0.000426716344464878 NA NA NA NA NA NA NA NA NA NA
"AHDC1" -0.573630440961774 0.000427219763241129 NA NA NA NA NA NA NA NA NA NA
"OGT" 0.575688381753414 0.000427219763241129 NA NA NA NA NA NA NA NA NA NA
"CCDC92" 0.53086357181725 0.000436691036182796 NA NA NA NA NA NA NA NA NA NA
"SH2B3" 0.949131855403804 0.000436691036182796 NA NA NA NA NA NA NA NA NA NA
"XPO1" -0.403179331324216 0.000436691036182796 NA NA NA NA NA NA NA NA NA NA
"TNS1" -0.568615807640974 0.000437155131681486 NA NA NA NA NA NA NA NA NA NA
"IGFBP4" 0.729738376044858 0.000441007075876959 NA NA NA NA NA NA NA NA NA NA
"ProSAPiP1" 0.859710236289626 0.000441336881502807 NA NA NA NA NA NA NA NA NA NA
"SYK" -0.644269830705543 0.000441448559081414 NA NA NA NA NA NA NA NA NA NA
