"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"MFSD5" 1119.53484987045 -0.193787131159802 0.0732473466123919 -2.64565394000248 0.0081533179566237 3.03467864651073
"KCNG1" 908.411738857853 0.490396936267621 0.185821018633438 2.63908216559186 0.00831308297517479 3.03706543158718
"PIK3R4" 1327.92792255782 -0.181020453915588 0.0685924222498782 -2.63907364659235 0.00831329188375388 3.03706543158718
"ZFHX4" 1230.02443251424 -0.368509929688189 0.139748378764247 -2.63695316501567 0.00836543806226035 3.03706543158718
"CSTF3" 845.5931009004 -0.23466743330286 0.0890982145020482 -2.63380623971387 0.00844336558298214 3.04043535285728
"BEX2" 1108.22887193743 0.532391869438097 0.204222428329594 2.60692164809084 0.0091360263068302 3.06374889319363
"EIF1" 5456.59651510581 0.274868183113383 0.104696806950396 2.62537312378219 0.00865540598533136 3.06374889319363
"EIF4EBP1" 2473.2327515557 0.41409136067284 0.158271309717456 2.61633875028942 0.00888783329819199 3.06374889319363
"HPS6" 877.116298716441 -0.285092282720117 0.10853935986824 -2.62662579792439 0.00862361100876721 3.06374889319363
"MDM4" 759.754964938689 0.317175272042376 0.121331633009254 2.61411854580566 0.00894579914484786 3.06374889319363
"PPP2R1B" 843.882513482755 -0.211554634074042 0.0811079746910613 -2.60830867593291 0.00909908615114199 3.06374889319363
"PYCR2" 1400.33058833473 0.219641625593038 0.0837479960742916 2.62264932761134 0.00872490237803892 3.06374889319363
"TMEM19" 751.802999585194 -0.230347894969251 0.0882244078795856 -2.61093160617915 0.00902959502528182 3.06374889319363
"TSEN15" 849.615644766808 0.249786334140849 0.0959042800084594 2.60453792175715 0.00919982395906153 3.06374889319363
"ZNF207" 2863.80776675171 -0.153407107711826 0.0585645938973318 -2.6194514040473 0.0088071320023671 3.06374889319363
"CBS" 4390.0179292849 0.320598631299711 0.123543187264404 2.59503286582346 0.00945818743597311 3.07810121098312
